length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8825,15,2,61,51,,,,,,,,,,,,
8825,16,7,11,21,,,,,,,,,,,,
8826,10,8,1,11,,,,,,,,,,,,
8826,10,9,21,21,,,,,,,,,,,,
8826,15,4,1,1,,,,,,,,,,,,
8827,10,7,41,1,,,,,,,,,,,,
8827,11,8,41,51,,,,,,,,,,,,
8827,12,2,81,41,,,,,,,,,,,,
8827,12,7,1,11,,,,,,,,,,,,
8827,14,6,51,21,,,,,,,,,,,,
8828,12,9,11,41,,,,,,,,,,,,
8829,10,7,91,41,,,,,,,,,,,,
8829,14,5,11,41,,,,,,,,,,,,
8829,15,4,61,21,,,,,,,,,,,,
8830,10,5,61,21,,,,,,,,,,,,
8831,14,2,71,31,,,,,,,,,,,,
8831,15,8,11,11,,,,,,,,,,,,
8831,16,7,11,31,,,,,,,,,,,,
8831,17,7,81,51,,,,,,,,,,,,
8832,11,6,1,41,,,,,,,,,,,,
8832,12,8,41,51,,,,,,,,,,,,
8832,14,9,1,1,,,,,,,,,,,,
8832,17,4,41,11,,,,,,,,,,,,
8832,17,9,41,11,,,,,,,,,,,,
8833,12,2,41,21,,,,,,,,,,,,
8833,12,7,31,41,,,,,,,,,,,,
8834,11,6,71,41,,,,,,,,,,,,
8835,11,3,11,1,,,,,,,,,,,,
8835,11,5,11,11,,,,,,,,,,,,
8835,15,7,51,11,,,,,,,,,,,,
8836,13,2,61,51,,,,,,,,,,,,
8836,13,5,51,31,,,,,,,,,,,,
8837,10,4,81,21,,,,,,,,,,,,
8837,12,6,91,11,,,,,,,,,,,,
8837,12,8,71,11,,,,,,,,,,,,
8837,14,6,1,31,,,,,,,,,,,,
8838,15,8,31,21,,,,,,,,,,,,
8838,16,8,71,41,,,,,,,,,,,,
8839,16,8,61,51,,,,,,,,,,,,
8840,10,3,41,21,,,,,,,,,,,,
8841,12,8,1,41,,,,,,,,,,,,
8841,14,2,71,51,,,,,,,,,,,,
8842,10,6,81,31,,,,,,,,,,,,
8843,12,7,21,1,,,,,,,,,,,,
8843,15,8,1,11,,,,,,,,,,,,
8844,10,6,1,11,,,,,,,,,,,,
8845,13,5,1,51,,,,,,,,,,,,
8845,15,6,11,41,,,,,,,,,,,,
8846,12,3,81,1,,,,,,,,,,,,
8846,14,5,91,1,,,,,,,,,,,,
8848,10,4,91,1,,,,,,,,,,,,
8848,11,2,91,21,,,,,,,,,,,,
8848,11,3,91,21,,,,,,,,,,,,
8848,12,3,21,11,,,,,,,,,,,,
8848,13,4,11,1,,,,,,,,,,,,
8848,13,9,31,1,,,,,,,,,,,,
8848,15,5,81,1,,,,,,,,,,,,
8849,12,8,51,11,,,,,,,,,,,,
8850,13,7,21,21,,,,,,,,,,,,
8850,15,8,91,11,,,,,,,,,,,,
8851,15,6,81,31,,,,,,,,,,,,
8851,17,4,31,31,,,,,,,,,,,,
8852,15,4,21,51,,,,,,,,,,,,
8854,16,3,61,21,,,,,,,,,,,,
8855,10,3,71,1,,,,,,,,,,,,
8855,10,5,1,41,,,,,,,,,,,,
8855,11,4,61,31,,,,,,,,,,,,
8855,11,9,11,11,,,,,,,,,,,,
8855,12,5,81,1,,,,,,,,,,,,
8855,12,7,1,41,,,,,,,,,,,,
8856,12,5,11,1,,,,,,,,,,,,
8856,16,3,51,31,,,,,,,,,,,,
8857,11,2,81,11,,,,,,,,,,,,
8857,14,3,41,11,,,,,,,,,,,,
8857,14,5,11,1,,,,,,,,,,,,
8857,14,5,11,31,,,,,,,,,,,,
8858,11,6,41,31,,,,,,,,,,,,
8858,15,8,51,51,,,,,,,,,,,,
8859,17,4,11,1,,,,,,,,,,,,
8859,17,9,71,21,,,,,,,,,,,,
8860,10,3,51,21,,,,,,,,,,,,
8861,10,8,21,21,,,,,,,,,,,,
8862,12,4,81,51,,,,,,,,,,,,
8862,12,8,61,1,,,,,,,,,,,,
8862,14,7,61,11,,,,,,,,,,,,
8863,10,6,1,31,,,,,,,,,,,,
8863,17,3,71,41,,,,,,,,,,,,
8864,12,6,81,51,,,,,,,,,,,,
8865,12,5,1,41,,,,,,,,,,,,
8865,13,4,11,11,,,,,,,,,,,,
8866,13,4,1,41,,,,,,,,,,,,
8866,14,4,41,11,,,,,,,,,,,,
8868,13,3,91,1,,,,,,,,,,,,
8868,14,2,91,31,,,,,,,,,,,,
8868,15,3,51,41,,,,,,,,,,,,
8868,17,7,71,11,,,,,,,,,,,,
8869,13,7,31,11,,,,,,,,,,,,
8869,15,6,91,31,,,,,,,,,,,,
8869,15,7,11,1,,,,,,,,,,,,
8870,13,3,31,21,,,,,,,,,,,,
8870,14,3,11,11,,,,,,,,,,,,
8870,16,9,91,31,,,,,,,,,,,,
8871,10,6,1,1,,,,,,,,,,,,
8871,11,3,31,1,,,,,,,,,,,,
8871,16,4,41,1,,,,,,,,,,,,
8871,16,4,71,41,,,,,,,,,,,,
8872,15,6,41,1,,,,,,,,,,,,
8873,15,6,21,41,,,,,,,,,,,,
8874,16,2,41,21,,,,,,,,,,,,
8876,11,7,81,51,,,,,,,,,,,,
8876,11,8,31,1,,,,,,,,,,,,
8876,12,4,21,11,,,,,,,,,,,,
8877,12,7,41,11,,,,,,,,,,,,
8877,13,7,31,31,,,,,,,,,,,,
8877,14,3,51,11,,,,,,,,,,,,
8877,16,8,41,1,,,,,,,,,,,,
8878,10,7,21,31,,,,,,,,,,,,
8878,14,6,61,41,,,,,,,,,,,,
8878,17,8,11,51,,,,,,,,,,,,
8879,10,6,21,41,,,,,,,,,,,,
8879,14,9,91,31,,,,,,,,,,,,
8879,16,6,91,31,,,,,,,,,,,,
8880,11,6,81,1,,,,,,,,,,,,
8880,12,8,1,31,,,,,,,,,,,,
8880,14,2,81,41,,,,,,,,,,,,
8880,16,7,61,11,,,,,,,,,,,,
8881,13,3,1,21,,,,,,,,,,,,
8881,18,3,21,1,,,,,,,,,,,,
8882,13,6,41,11,,,,,,,,,,,,
8882,13,8,81,41,,,,,,,,,,,,
8883,11,8,51,11,,,,,,,,,,,,
8883,13,5,61,51,,,,,,,,,,,,
8884,10,6,1,41,,,,,,,,,,,,
8884,11,2,21,21,,,,,,,,,,,,
8884,11,8,1,1,,,,,,,,,,,,
8884,15,2,41,31,,,,,,,,,,,,
8886,10,7,31,21,,,,,,,,,,,,
8886,12,7,61,31,,,,,,,,,,,,
8886,13,9,31,31,,,,,,,,,,,,
8887,13,4,91,31,,,,,,,,,,,,
8887,17,9,21,21,,,,,,,,,,,,
8888,11,6,11,21,,,,,,,,,,,,
8889,13,5,1,41,,,,,,,,,,,,
8889,16,5,21,1,,,,,,,,,,,,
8892,10,2,81,31,,,,,,,,,,,,
8892,10,4,51,21,,,,,,,,,,,,
8892,15,6,71,11,,,,,,,,,,,,
8892,15,7,61,41,,,,,,,,,,,,
8892,15,9,91,1,,,,,,,,,,,,
8892,16,4,71,31,,,,,,,,,,,,
8892,16,9,21,21,,,,,,,,,,,,
8893,13,3,51,31,,,,,,,,,,,,
8894,17,2,1,21,,,,,,,,,,,,
8895,10,2,91,21,,,,,,,,,,,,
8895,10,7,81,1,,,,,,,,,,,,
8895,11,6,21,1,,,,,,,,,,,,
8895,12,2,51,21,,,,,,,,,,,,
8896,15,2,81,31,,,,,,,,,,,,
8896,15,5,71,21,,,,,,,,,,,,
8896,15,5,81,11,,,,,,,,,,,,
8896,17,9,41,21,,,,,,,,,,,,
8897,12,3,1,51,,,,,,,,,,,,
8897,14,9,21,21,,,,,,,,,,,,
8898,10,2,61,1,,,,,,,,,,,,
8898,13,9,91,31,,,,,,,,,,,,
8899,11,6,21,31,,,,,,,,,,,,
8899,13,3,41,41,,,,,,,,,,,,
8900,10,2,51,31,,,,,,,,,,,,
8900,16,4,51,31,,,,,,,,,,,,
8901,10,7,11,31,,,,,,,,,,,,
8901,11,4,1,1,,,,,,,,,,,,
8901,14,5,1,41,,,,,,,,,,,,
8901,14,9,61,31,,,,,,,,,,,,
8902,17,2,71,51,,,,,,,,,,,,
8903,11,3,91,41,,,,,,,,,,,,
8903,12,2,41,1,,,,,,,,,,,,
8904,12,4,21,31,,,,,,,,,,,,
8904,14,8,51,51,,,,,,,,,,,,
8904,17,6,91,11,,,,,,,,,,,,
8905,13,6,1,31,,,,,,,,,,,,
8905,16,2,61,51,,,,,,,,,,,,
8905,17,3,71,31,,,,,,,,,,,,
8905,17,4,11,31,,,,,,,,,,,,
8905,17,8,81,21,,,,,,,,,,,,
8906,12,6,1,11,,,,,,,,,,,,
8906,13,3,1,1,,,,,,,,,,,,
8906,17,3,31,31,,,,,,,,,,,,
8907,10,4,81,41,,,,,,,,,,,,
8907,14,3,71,21,,,,,,,,,,,,
8907,14,8,81,1,,,,,,,,,,,,
8907,17,7,81,41,,,,,,,,,,,,
8908,15,2,71,21,,,,,,,,,,,,
8908,16,8,21,41,,,,,,,,,,,,
8910,12,5,91,51,,,,,,,,,,,,
8910,14,4,71,41,,,,,,,,,,,,
8911,11,4,71,1,,,,,,,,,,,,
8911,14,5,61,21,,,,,,,,,,,,
8912,16,7,31,51,,,,,,,,,,,,
8913,13,5,91,41,,,,,,,,,,,,
8913,15,5,51,41,,,,,,,,,,,,
8914,12,7,11,51,,,,,,,,,,,,
8914,13,5,41,21,,,,,,,,,,,,
8914,15,3,51,51,,,,,,,,,,,,
8914,17,2,41,1,,,,,,,,,,,,
8916,11,7,41,11,,,,,,,,,,,,
8916,11,8,81,51,,,,,,,,,,,,
8916,13,3,61,31,,,,,,,,,,,,
8916,14,2,51,1,,,,,,,,,,,,
8916,15,2,81,1,,,,,,,,,,,,
8917,12,9,1,11,,,,,,,,,,,,
8917,13,7,11,11,,,,,,,,,,,,
8918,12,9,1,21,,,,,,,,,,,,
8918,17,2,91,31,,,,,,,,,,,,
8919,11,3,31,11,,,,,,,,,,,,
8919,15,2,11,21,,,,,,,,,,,,
8919,18,2,91,11,,,,,,,,,,,,
8920,12,2,91,41,,,,,,,,,,,,
8920,15,5,21,31,,,,,,,,,,,,
8920,15,5,61,41,,,,,,,,,,,,
8921,10,4,91,31,,,,,,,,,,,,
8921,12,9,61,11,,,,,,,,,,,,
8921,13,5,61,21,,,,,,,,,,,,
8921,14,4,41,21,,,,,,,,,,,,
8921,15,8,81,31,,,,,,,,,,,,
8921,17,2,81,41,,,,,,,,,,,,
8922,15,6,11,1,,,,,,,,,,,,
8923,12,7,41,51,,,,,,,,,,,,
8923,12,9,41,31,,,,,,,,,,,,
8924,11,8,11,1,,,,,,,,,,,,
8924,14,5,51,11,,,,,,,,,,,,
8925,11,7,11,1,,,,,,,,,,,,
8925,13,3,21,41,,,,,,,,,,,,
8926,10,5,11,21,,,,,,,,,,,,
8926,13,4,21,51,,,,,,,,,,,,
8926,14,8,91,21,,,,,,,,,,,,
8926,15,6,1,1,,,,,,,,,,,,
8926,15,7,71,31,,,,,,,,,,,,
8927,11,5,91,41,,,,,,,,,,,,
8927,11,7,71,11,,,,,,,,,,,,
8927,13,7,51,41,,,,,,,,,,,,
8928,12,3,21,31,,,,,,,,,,,,
8928,14,6,71,11,,,,,,,,,,,,
8928,17,3,21,31,,,,,,,,,,,,
8929,12,2,1,51,,,,,,,,,,,,
8929,12,8,21,51,,,,,,,,,,,,
8929,13,6,11,21,,,,,,,,,,,,
8929,13,6,71,31,,,,,,,,,,,,
8930,11,6,91,51,,,,,,,,,,,,
8930,13,5,41,11,,,,,,,,,,,,
8931,15,8,11,51,,,,,,,,,,,,
8931,16,3,71,11,,,,,,,,,,,,
8932,13,8,61,31,,,,,,,,,,,,
8932,15,4,11,51,,,,,,,,,,,,
8932,15,9,41,41,,,,,,,,,,,,
8932,16,2,71,11,,,,,,,,,,,,
8932,17,9,11,21,,,,,,,,,,,,
8936,12,2,41,31,,,,,,,,,,,,
8937,17,6,71,51,,,,,,,,,,,,
8937,17,8,1,31,,,,,,,,,,,,
8938,13,6,1,1,,,,,,,,,,,,
8938,16,9,11,11,,,,,,,,,,,,
8940,11,8,81,1,,,,,,,,,,,,
8940,13,5,81,21,,,,,,,,,,,,
8940,17,9,51,51,,,,,,,,,,,,
8941,10,8,21,11,,,,,,,,,,,,
8941,12,5,51,21,,,,,,,,,,,,
8941,14,7,31,11,,,,,,,,,,,,
8941,16,3,71,41,,,,,,,,,,,,
8941,16,6,41,11,,,,,,,,,,,,
8941,17,2,21,41,,,,,,,,,,,,
8942,12,9,41,51,,,,,,,,,,,,
8942,13,4,51,21,,,,,,,,,,,,
8942,16,7,71,41,,,,,,,,,,,,
8942,17,2,1,51,,,,,,,,,,,,
8943,14,6,51,1,,,,,,,,,,,,
8944,10,4,1,41,,,,,,,,,,,,
8944,12,5,81,31,,,,,,,,,,,,
8944,17,6,51,1,,,,,,,,,,,,
8944,18,2,51,41,,,,,,,,,,,,
8945,16,5,21,41,,,,,,,,,,,,
8946,10,7,91,11,,,,,,,,,,,,
8947,10,2,21,31,,,,,,,,,,,,
8947,11,8,91,11,,,,,,,,,,,,
8947,14,3,1,41,,,,,,,,,,,,
8947,14,4,31,11,,,,,,,,,,,,
8947,17,4,91,1,,,,,,,,,,,,
8948,12,3,21,1,,,,,,,,,,,,
8948,14,7,21,31,,,,,,,,,,,,
8948,15,3,1,1,,,,,,,,,,,,
8948,15,8,41,51,,,,,,,,,,,,
8949,12,4,81,1,,,,,,,,,,,,
8949,12,7,11,21,,,,,,,,,,,,
8949,16,4,51,11,,,,,,,,,,,,
8949,17,7,41,51,,,,,,,,,,,,
8950,11,6,51,21,,,,,,,,,,,,
8950,12,3,51,21,,,,,,,,,,,,
8950,13,7,41,31,,,,,,,,,,,,
8950,16,5,61,51,,,,,,,,,,,,
8950,17,4,11,41,,,,,,,,,,,,
8951,12,9,21,1,,,,,,,,,,,,
8951,13,9,1,51,,,,,,,,,,,,
8952,12,5,31,31,,,,,,,,,,,,
8952,15,3,71,21,,,,,,,,,,,,
8953,10,8,71,31,,,,,,,,,,,,
8953,13,6,81,51,,,,,,,,,,,,
8954,14,3,61,41,,,,,,,,,,,,
8954,14,7,21,51,,,,,,,,,,,,
8954,17,3,91,51,,,,,,,,,,,,
8955,12,6,51,41,,,,,,,,,,,,
8955,15,7,1,21,,,,,,,,,,,,
8955,17,6,41,51,,,,,,,,,,,,
8956,11,8,21,21,,,,,,,,,,,,
8956,13,2,11,21,,,,,,,,,,,,
8956,17,6,21,21,,,,,,,,,,,,
8957,10,5,71,11,,,,,,,,,,,,
8957,16,6,71,21,,,,,,,,,,,,
8957,17,8,51,11,,,,,,,,,,,,
8958,10,4,11,51,,,,,,,,,,,,
8958,12,3,31,41,,,,,,,,,,,,
8958,14,5,31,1,,,,,,,,,,,,
8958,16,7,41,21,,,,,,,,,,,,
8958,17,3,61,51,,,,,,,,,,,,
8959,10,2,61,51,,,,,,,,,,,,
8959,10,5,1,51,,,,,,,,,,,,
8959,13,7,71,21,,,,,,,,,,,,
8959,14,7,21,21,,,,,,,,,,,,
8959,16,7,81,31,,,,,,,,,,,,
8960,11,4,61,1,,,,,,,,,,,,
8960,15,2,81,21,,,,,,,,,,,,
8960,15,7,1,41,,,,,,,,,,,,
8960,18,2,81,31,,,,,,,,,,,,
8961,12,9,1,41,,,,,,,,,,,,
8961,15,5,61,21,,,,,,,,,,,,
8962,12,3,91,21,,,,,,,,,,,,
8962,13,5,21,1,,,,,,,,,,,,
8962,14,5,91,41,,,,,,,,,,,,
8962,17,5,51,21,,,,,,,,,,,,
8963,11,9,1,31,,,,,,,,,,,,
8963,16,5,41,31,,,,,,,,,,,,
8963,16,6,31,51,,,,,,,,,,,,
8964,14,3,1,1,,,,,,,,,,,,
8965,10,7,81,41,,,,,,,,,,,,
8966,14,4,11,51,,,,,,,,,,,,
8966,14,7,71,1,,,,,,,,,,,,
8966,18,3,21,11,,,,,,,,,,,,
8967,10,2,91,31,,,,,,,,,,,,
8967,11,6,41,21,,,,,,,,,,,,
8967,12,5,51,31,,,,,,,,,,,,
8967,16,5,61,11,,,,,,,,,,,,
8968,12,4,41,21,,,,,,,,,,,,
8969,15,6,21,21,,,,,,,,,,,,
8969,16,3,81,31,,,,,,,,,,,,
8970,16,9,91,11,,,,,,,,,,,,
8971,11,7,21,41,,,,,,,,,,,,
8971,13,8,11,41,,,,,,,,,,,,
8971,14,9,31,11,,,,,,,,,,,,
8971,15,7,91,1,,,,,,,,,,,,
8972,10,9,21,51,,,,,,,,,,,,
8972,12,3,61,41,,,,,,,,,,,,
8972,15,3,31,41,,,,,,,,,,,,
8972,15,9,41,31,,,,,,,,,,,,
8972,16,2,21,31,,,,,,,,,,,,
8973,15,4,51,31,,,,,,,,,,,,
8974,12,5,91,41,,,,,,,,,,,,
8974,14,2,51,11,,,,,,,,,,,,
8974,15,3,71,31,,,,,,,,,,,,
8975,11,6,1,31,,,,,,,,,,,,
8975,15,6,31,51,,,,,,,,,,,,
8975,16,7,21,21,,,,,,,,,,,,
8976,10,4,41,51,,,,,,,,,,,,
8976,11,3,81,51,,,,,,,,,,,,
8976,13,7,31,51,,,,,,,,,,,,
8976,14,3,81,11,,,,,,,,,,,,
8976,18,2,61,1,,,,,,,,,,,,
8977,12,2,81,21,,,,,,,,,,,,
8977,14,9,21,31,,,,,,,,,,,,
8978,10,8,81,21,,,,,,,,,,,,
8979,13,8,21,1,,,,,,,,,,,,
8979,14,3,21,11,,,,,,,,,,,,
8979,14,3,31,51,,,,,,,,,,,,
8980,10,6,41,21,,,,,,,,,,,,
8980,10,8,71,51,,,,,,,,,,,,
8980,12,8,31,41,,,,,,,,,,,,
8980,14,8,71,51,,,,,,,,,,,,
8980,17,4,71,11,,,,,,,,,,,,
8981,10,2,91,41,,,,,,,,,,,,
8981,13,8,71,1,,,,,,,,,,,,
8981,17,9,71,11,,,,,,,,,,,,
8982,15,6,31,21,,,,,,,,,,,,
8983,12,4,31,41,,,,,,,,,,,,
8983,12,9,71,51,,,,,,,,,,,,
8983,16,8,31,1,,,,,,,,,,,,
8983,16,8,71,11,,,,,,,,,,,,
8984,15,4,71,21,,,,,,,,,,,,
8984,16,4,41,21,,,,,,,,,,,,
8985,10,2,21,41,,,,,,,,,,,,
8985,15,8,71,51,,,,,,,,,,,,
8985,16,7,31,21,,,,,,,,,,,,
8986,12,6,31,31,,,,,,,,,,,,
8986,12,8,21,41,,,,,,,,,,,,
8986,12,8,81,41,,,,,,,,,,,,
8986,16,2,51,51,,,,,,,,,,,,
8987,10,7,11,51,,,,,,,,,,,,
8987,10,7,71,31,,,,,,,,,,,,
8987,12,2,31,41,,,,,,,,,,,,
8987,15,4,31,1,,,,,,,,,,,,
8987,15,4,61,41,,,,,,,,,,,,
8987,17,7,81,21,,,,,,,,,,,,
8988,16,2,81,31,,,,,,,,,,,,
8989,11,8,71,21,,,,,,,,,,,,
8989,12,9,71,31,,,,,,,,,,,,
8989,16,2,81,51,,,,,,,,,,,,
8989,17,3,61,21,,,,,,,,,,,,
8990,16,5,31,11,,,,,,,,,,,,
8990,16,6,11,1,,,,,,,,,,,,
8990,17,2,61,31,,,,,,,,,,,,
8990,17,5,91,31,,,,,,,,,,,,
8991,10,3,71,11,,,,,,,,,,,,
8991,13,7,81,1,,,,,,,,,,,,
8991,15,6,1,31,,,,,,,,,,,,
8991,17,6,1,1,,,,,,,,,,,,
8992,13,9,11,21,,,,,,,,,,,,
8993,13,9,61,21,,,,,,,,,,,,
8994,14,4,81,31,,,,,,,,,,,,
8994,14,9,21,1,,,,,,,,,,,,
8994,15,5,81,41,,,,,,,,,,,,
8994,15,7,71,51,,,,,,,,,,,,
8994,15,8,51,21,,,,,,,,,,,,
8995,14,2,81,1,,,,,,,,,,,,
8995,14,3,91,11,,,,,,,,,,,,
8995,16,6,11,41,,,,,,,,,,,,
8995,16,7,61,1,,,,,,,,,,,,
8995,17,7,21,1,,,,,,,,,,,,
8996,13,7,1,21,,,,,,,,,,,,
8996,16,7,51,41,,,,,,,,,,,,
8997,11,4,11,31,,,,,,,,,,,,
8997,15,2,61,21,,,,,,,,,,,,
8998,10,3,1,11,,,,,,,,,,,,
8998,12,4,1,21,,,,,,,,,,,,
8999,12,6,41,11,,,,,,,,,,,,
8999,16,7,51,1,,,,,,,,,,,,
9000,17,2,91,1,,,,,,,,,,,,
9001,11,5,91,21,,,,,,,,,,,,
9002,14,2,11,41,,,,,,,,,,,,
9002,14,8,21,1,,,,,,,,,,,,
9002,15,8,1,41,,,,,,,,,,,,
9003,16,7,81,11,,,,,,,,,,,,
9004,14,9,1,41,,,,,,,,,,,,
9004,17,4,21,31,,,,,,,,,,,,
9004,17,5,81,11,,,,,,,,,,,,
9005,10,4,61,31,,,,,,,,,,,,
9005,12,8,31,11,,,,,,,,,,,,
9005,14,7,61,51,,,,,,,,,,,,
9005,16,7,11,41,,,,,,,,,,,,
9006,16,5,81,41,,,,,,,,,,,,
9006,17,5,11,31,,,,,,,,,,,,
9007,10,5,51,41,,,,,,,,,,,,
9007,13,7,61,21,,,,,,,,,,,,
9007,17,6,21,51,,,,,,,,,,,,
9007,18,2,51,51,,,,,,,,,,,,
9008,14,2,41,11,,,,,,,,,,,,
9008,15,5,21,1,,,,,,,,,,,,
9009,13,3,21,21,,,,,,,,,,,,
9009,13,4,51,1,,,,,,,,,,,,
9009,17,6,11,1,,,,,,,,,,,,
9009,17,7,11,51,,,,,,,,,,,,
9010,11,4,21,31,,,,,,,,,,,,
9010,17,5,41,31,,,,,,,,,,,,
9011,15,2,11,31,,,,,,,,,,,,
9011,15,2,91,31,,,,,,,,,,,,
9011,16,9,71,31,,,,,,,,,,,,
9013,10,3,11,51,,,,,,,,,,,,
9014,10,2,11,51,,,,,,,,,,,,
9014,14,5,41,41,,,,,,,,,,,,
9015,14,7,11,31,,,,,,,,,,,,
9015,17,6,91,1,,,,,,,,,,,,
9016,10,2,31,11,,,,,,,,,,,,
9018,14,4,21,41,,,,,,,,,,,,
9018,14,8,41,41,,,,,,,,,,,,
9019,12,2,71,31,,,,,,,,,,,,
9019,16,2,1,51,,,,,,,,,,,,
9020,15,8,41,31,,,,,,,,,,,,
9021,11,5,51,1,,,,,,,,,,,,
9021,13,4,51,31,,,,,,,,,,,,
9021,14,3,61,1,,,,,,,,,,,,
9021,14,8,51,31,,,,,,,,,,,,
9022,11,8,11,21,,,,,,,,,,,,
9023,13,3,11,31,,,,,,,,,,,,
9024,13,5,31,21,,,,,,,,,,,,
9024,13,5,31,31,,,,,,,,,,,,
9024,14,2,81,31,,,,,,,,,,,,
9024,14,7,91,11,,,,,,,,,,,,
9025,13,8,31,51,,,,,,,,,,,,
9025,13,9,21,1,,,,,,,,,,,,
9025,14,4,71,21,,,,,,,,,,,,
9026,10,2,31,21,,,,,,,,,,,,
9026,11,7,91,51,,,,,,,,,,,,
9026,14,6,91,31,,,,,,,,,,,,
9026,18,2,21,51,,,,,,,,,,,,
9027,10,2,51,21,,,,,,,,,,,,
9027,12,6,21,1,,,,,,,,,,,,
9027,15,4,31,11,,,,,,,,,,,,
9027,17,9,31,11,,,,,,,,,,,,
9028,11,7,21,31,,,,,,,,,,,,
9028,17,2,31,21,,,,,,,,,,,,
9029,12,4,31,31,,,,,,,,,,,,
9031,11,6,11,41,,,,,,,,,,,,
9032,10,2,71,11,,,,,,,,,,,,
9032,11,6,71,51,,,,,,,,,,,,
9032,14,2,1,31,,,,,,,,,,,,
9033,10,5,61,11,,,,,,,,,,,,
9034,10,6,31,41,,,,,,,,,,,,
9034,11,8,31,11,,,,,,,,,,,,
9034,16,7,41,11,,,,,,,,,,,,
9034,17,4,31,21,,,,,,,,,,,,
9034,17,9,31,41,,,,,,,,,,,,
9035,10,4,51,41,,,,,,,,,,,,
9036,11,3,51,21,,,,,,,,,,,,
9036,11,4,71,21,,,,,,,,,,,,
9036,17,3,91,31,,,,,,,,,,,,
9037,11,2,51,21,,,,,,,,,,,,
9037,15,3,81,31,,,,,,,,,,,,
9038,10,4,61,41,,,,,,,,,,,,
9038,18,2,11,1,,,,,,,,,,,,
9039,10,9,71,51,,,,,,,,,,,,
9039,11,9,51,1,,,,,,,,,,,,
9039,12,8,91,1,,,,,,,,,,,,
9039,14,3,61,11,,,,,,,,,,,,
9039,14,8,91,1,,,,,,,,,,,,
9039,15,9,11,21,,,,,,,,,,,,
9039,17,5,81,1,,,,,,,,,,,,
9040,10,3,21,41,,,,,,,,,,,,
9040,11,3,31,31,,,,,,,,,,,,
9040,13,3,11,51,,,,,,,,,,,,
9040,16,2,71,31,,,,,,,,,,,,
9041,12,2,71,41,,,,,,,,,,,,
9041,15,5,41,41,,,,,,,,,,,,
9041,15,7,81,51,,,,,,,,,,,,
9041,16,5,11,1,,,,,,,,,,,,
9041,16,7,11,51,,,,,,,,,,,,
9042,14,9,61,51,,,,,,,,,,,,
9043,10,2,1,31,,,,,,,,,,,,
9043,10,5,11,41,,,,,,,,,,,,
9043,12,5,71,11,,,,,,,,,,,,
9043,12,7,11,41,,,,,,,,,,,,
9044,15,2,1,31,,,,,,,,,,,,
9045,15,4,41,21,,,,,,,,,,,,
9046,10,8,61,41,,,,,,,,,,,,
9047,12,2,81,31,,,,,,,,,,,,
9047,13,2,51,31,,,,,,,,,,,,
9047,15,5,11,21,,,,,,,,,,,,
9047,15,9,41,21,,,,,,,,,,,,
9047,17,3,41,1,,,,,,,,,,,,
9048,10,5,41,41,,,,,,,,,,,,
9048,14,7,61,41,,,,,,,,,,,,
9048,15,8,91,41,,,,,,,,,,,,
9048,16,8,61,21,,,,,,,,,,,,
9049,15,5,21,41,,,,,,,,,,,,
9050,15,4,11,11,,,,,,,,,,,,
9050,17,9,31,21,,,,,,,,,,,,
9051,11,2,31,51,,,,,,,,,,,,
9051,11,5,21,41,,,,,,,,,,,,
9051,11,8,91,31,,,,,,,,,,,,
9051,12,7,91,51,,,,,,,,,,,,
9051,16,9,61,41,,,,,,,,,,,,
9051,17,3,61,31,,,,,,,,,,,,
9052,10,9,51,51,,,,,,,,,,,,
9054,12,6,81,21,,,,,,,,,,,,
9054,13,2,21,21,,,,,,,,,,,,
9054,14,2,11,51,,,,,,,,,,,,
9054,15,6,41,51,,,,,,,,,,,,
9054,16,2,51,1,,,,,,,,,,,,
9055,17,5,81,41,,,,,,,,,,,,
9056,10,2,71,21,,,,,,,,,,,,
9057,10,7,61,21,,,,,,,,,,,,
9057,15,2,51,1,,,,,,,,,,,,
9057,15,6,81,11,,,,,,,,,,,,
9058,10,3,31,31,,,,,,,,,,,,
9058,10,8,21,41,,,,,,,,,,,,
9058,13,6,11,41,,,,,,,,,,,,
9059,11,2,81,1,,,,,,,,,,,,
9059,14,8,31,1,,,,,,,,,,,,
9060,12,8,41,21,,,,,,,,,,,,
9062,12,5,31,51,,,,,,,,,,,,
9062,13,9,51,51,,,,,,,,,,,,
9063,10,3,51,31,,,,,,,,,,,,
9063,12,8,91,21,,,,,,,,,,,,
9064,14,9,61,1,,,,,,,,,,,,
9064,16,8,91,41,,,,,,,,,,,,
9065,11,4,1,51,,,,,,,,,,,,
9065,16,8,41,21,,,,,,,,,,,,
9065,17,3,41,21,,,,,,,,,,,,
9066,10,4,1,21,,,,,,,,,,,,
9066,10,5,61,1,,,,,,,,,,,,
9066,12,3,81,21,,,,,,,,,,,,
9066,13,5,1,1,,,,,,,,,,,,
9066,14,9,31,31,,,,,,,,,,,,
9067,10,7,81,31,,,,,,,,,,,,
9067,10,9,41,31,,,,,,,,,,,,
9067,15,4,31,51,,,,,,,,,,,,
9069,11,6,1,51,,,,,,,,,,,,
9069,15,8,81,51,,,,,,,,,,,,
9069,17,9,41,31,,,,,,,,,,,,
