length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8858,5,5,91,41,,,,,,,,,,,,
8858,9,7,71,31,,,,,,,,,,,,
8858,9,8,11,51,,,,,,,,,,,,
8859,6,5,71,21,,,,,,,,,,,,
8859,6,7,21,41,,,,,,,,,,,,
8859,8,4,51,51,,,,,,,,,,,,
8860,3,2,31,21,,,,,,,,,,,,
8860,3,8,81,41,,,,,,,,,,,,
8860,6,7,91,11,,,,,,,,,,,,
8860,9,3,61,31,,,,,,,,,,,,
8860,9,5,71,41,,,,,,,,,,,,
8863,3,8,51,31,,,,,,,,,,,,
8863,4,7,91,11,,,,,,,,,,,,
8863,7,7,61,31,,,,,,,,,,,,
8863,8,7,91,11,,,,,,,,,,,,
8864,4,4,11,11,,,,,,,,,,,,
8864,6,6,21,31,,,,,,,,,,,,
8865,4,7,1,11,,,,,,,,,,,,
8865,7,7,61,41,,,,,,,,,,,,
8867,4,9,91,11,,,,,,,,,,,,
8867,7,8,51,51,,,,,,,,,,,,
8868,4,5,21,21,,,,,,,,,,,,
8868,5,4,41,31,,,,,,,,,,,,
8868,6,6,71,51,,,,,,,,,,,,
8869,3,9,71,51,,,,,,,,,,,,
8870,2,7,21,1,,,,,,,,,,,,
8870,6,4,61,21,,,,,,,,,,,,
8870,8,6,71,11,,,,,,,,,,,,
8873,2,2,21,21,,,,,,,,,,,,
8873,2,2,51,11,,,,,,,,,,,,
8874,2,5,51,11,,,,,,,,,,,,
8874,3,9,91,51,,,,,,,,,,,,
8876,7,3,1,31,,,,,,,,,,,,
8877,2,4,61,31,,,,,,,,,,,,
8877,5,3,61,31,,,,,,,,,,,,
8878,2,3,91,11,,,,,,,,,,,,
8878,8,8,91,1,,,,,,,,,,,,
8879,7,2,51,31,,,,,,,,,,,,
8880,2,5,81,21,,,,,,,,,,,,
8880,2,6,81,31,,,,,,,,,,,,
8880,4,4,31,11,,,,,,,,,,,,
8880,9,3,71,41,,,,,,,,,,,,
8881,4,6,81,41,,,,,,,,,,,,
8881,8,7,11,21,,,,,,,,,,,,
8882,5,5,31,51,,,,,,,,,,,,
8883,2,2,61,21,,,,,,,,,,,,
8883,3,4,41,11,,,,,,,,,,,,
8883,4,6,91,21,,,,,,,,,,,,
8883,5,9,61,11,,,,,,,,,,,,
8884,3,9,31,41,,,,,,,,,,,,
8884,5,5,81,31,,,,,,,,,,,,
8884,9,2,91,41,,,,,,,,,,,,
8885,3,3,21,31,,,,,,,,,,,,
8885,4,2,61,11,,,,,,,,,,,,
8885,4,5,71,51,,,,,,,,,,,,
8885,6,8,71,11,,,,,,,,,,,,
8885,6,9,31,21,,,,,,,,,,,,
8886,7,6,51,41,,,,,,,,,,,,
8886,8,3,41,31,,,,,,,,,,,,
8887,6,3,51,21,,,,,,,,,,,,
8888,2,3,21,1,,,,,,,,,,,,
8888,5,7,21,21,,,,,,,,,,,,
8888,5,9,21,51,,,,,,,,,,,,
8888,6,9,81,31,,,,,,,,,,,,
8888,7,4,1,1,,,,,,,,,,,,
8889,3,2,41,41,,,,,,,,,,,,
8889,6,4,51,11,,,,,,,,,,,,
8889,6,8,71,1,,,,,,,,,,,,
8889,8,4,1,51,,,,,,,,,,,,
8889,9,5,11,21,,,,,,,,,,,,
8890,2,3,11,51,,,,,,,,,,,,
8890,6,3,21,1,,,,,,,,,,,,
8890,7,5,21,21,,,,,,,,,,,,
8890,8,4,1,1,,,,,,,,,,,,
8890,9,4,41,51,,,,,,,,,,,,
8891,3,2,41,1,,,,,,,,,,,,
8891,7,8,51,21,,,,,,,,,,,,
8892,5,2,91,41,,,,,,,,,,,,
8892,7,9,41,21,,,,,,,,,,,,
8893,3,3,61,1,,,,,,,,,,,,
8893,9,9,1,21,,,,,,,,,,,,
8894,4,9,31,1,,,,,,,,,,,,
8894,8,5,41,1,,,,,,,,,,,,
8894,8,5,61,51,,,,,,,,,,,,
8895,2,9,81,51,,,,,,,,,,,,
8895,3,3,91,11,,,,,,,,,,,,
8895,9,4,51,41,,,,,,,,,,,,
8895,9,6,71,1,,,,,,,,,,,,
8895,9,7,21,11,,,,,,,,,,,,
8896,9,8,51,1,,,,,,,,,,,,
8897,3,9,21,21,,,,,,,,,,,,
8898,4,5,51,11,,,,,,,,,,,,
8898,4,7,21,11,,,,,,,,,,,,
8898,6,2,31,41,,,,,,,,,,,,
8898,8,6,61,21,,,,,,,,,,,,
8899,2,4,51,1,,,,,,,,,,,,
8899,7,7,21,11,,,,,,,,,,,,
8899,8,8,31,1,,,,,,,,,,,,
8901,5,7,21,51,,,,,,,,,,,,
8901,5,8,21,41,,,,,,,,,,,,
8901,6,4,61,1,,,,,,,,,,,,
8902,6,5,51,31,,,,,,,,,,,,
8903,6,2,41,41,,,,,,,,,,,,
8903,9,5,1,21,,,,,,,,,,,,
8904,2,9,11,11,,,,,,,,,,,,
8904,5,6,31,41,,,,,,,,,,,,
8904,5,7,21,31,,,,,,,,,,,,
8904,6,2,91,31,,,,,,,,,,,,
8905,4,9,91,1,,,,,,,,,,,,
8905,6,2,11,41,,,,,,,,,,,,
8906,5,8,91,41,,,,,,,,,,,,
8906,8,6,91,21,,,,,,,,,,,,
8907,9,2,1,21,,,,,,,,,,,,
8908,2,4,41,41,,,,,,,,,,,,
8908,2,7,21,21,,,,,,,,,,,,
8908,8,8,1,21,,,,,,,,,,,,
8909,2,5,41,41,,,,,,,,,,,,
8909,7,8,1,1,,,,,,,,,,,,
8909,9,6,61,41,,,,,,,,,,,,
8910,2,5,51,51,,,,,,,,,,,,
8910,2,7,11,51,,,,,,,,,,,,
8910,3,9,1,51,,,,,,,,,,,,
8910,4,6,41,41,,,,,,,,,,,,
8910,4,6,51,51,,,,,,,,,,,,
8910,5,7,1,31,,,,,,,,,,,,
8910,5,7,11,51,,,,,,,,,,,,
8910,5,7,91,1,,,,,,,,,,,,
8912,2,6,71,41,,,,,,,,,,,,
8912,3,2,51,11,,,,,,,,,,,,
8912,4,5,21,41,,,,,,,,,,,,
8912,4,5,31,51,,,,,,,,,,,,
8912,4,5,81,31,,,,,,,,,,,,
8912,6,2,71,1,,,,,,,,,,,,
8912,7,3,51,51,,,,,,,,,,,,
8912,9,5,81,31,,,,,,,,,,,,
8913,3,6,81,31,,,,,,,,,,,,
8914,4,3,81,31,,,,,,,,,,,,
8914,5,9,61,51,,,,,,,,,,,,
8915,5,7,61,31,,,,,,,,,,,,
8915,5,8,71,41,,,,,,,,,,,,
8915,8,6,11,21,,,,,,,,,,,,
8915,9,8,1,11,,,,,,,,,,,,
8915,9,8,71,11,,,,,,,,,,,,
8916,6,7,51,51,,,,,,,,,,,,
8916,7,7,31,11,,,,,,,,,,,,
8916,8,2,91,21,,,,,,,,,,,,
8918,5,7,51,41,,,,,,,,,,,,
8919,3,6,71,11,,,,,,,,,,,,
8919,4,8,71,41,,,,,,,,,,,,
8919,4,9,31,51,,,,,,,,,,,,
8919,6,7,61,1,,,,,,,,,,,,
8919,9,4,61,51,,,,,,,,,,,,
8920,3,5,31,41,,,,,,,,,,,,
8920,7,7,1,21,,,,,,,,,,,,
8921,2,9,31,1,,,,,,,,,,,,
8921,5,5,71,41,,,,,,,,,,,,
8921,8,2,61,11,,,,,,,,,,,,
8921,9,6,41,21,,,,,,,,,,,,
8922,7,3,21,31,,,,,,,,,,,,
8922,8,5,61,21,,,,,,,,,,,,
8923,2,2,21,1,,,,,,,,,,,,
8923,2,8,71,41,,,,,,,,,,,,
8923,4,6,1,11,,,,,,,,,,,,
8923,4,9,1,51,,,,,,,,,,,,
8923,5,8,81,51,,,,,,,,,,,,
8924,2,8,31,11,,,,,,,,,,,,
8925,5,8,91,21,,,,,,,,,,,,
8926,3,5,21,31,,,,,,,,,,,,
8926,6,5,21,1,,,,,,,,,,,,
8926,7,9,1,21,,,,,,,,,,,,
8926,8,6,61,11,,,,,,,,,,,,
8926,8,8,1,41,,,,,,,,,,,,
8927,4,3,91,31,,,,,,,,,,,,
8928,4,8,41,51,,,,,,,,,,,,
8928,9,9,91,31,,,,,,,,,,,,
8929,5,9,91,11,,,,,,,,,,,,
8929,7,5,11,21,,,,,,,,,,,,
8931,2,3,31,1,,,,,,,,,,,,
8931,2,4,21,41,,,,,,,,,,,,
8931,5,9,31,31,,,,,,,,,,,,
8931,8,8,21,31,,,,,,,,,,,,
8932,5,4,71,51,,,,,,,,,,,,
8932,6,8,81,51,,,,,,,,,,,,
8932,7,9,41,1,,,,,,,,,,,,
8933,3,7,81,21,,,,,,,,,,,,
8933,4,5,11,41,,,,,,,,,,,,
8933,7,7,31,1,,,,,,,,,,,,
8933,8,7,81,41,,,,,,,,,,,,
8934,5,3,41,51,,,,,,,,,,,,
8934,6,7,91,1,,,,,,,,,,,,
8934,6,8,21,51,,,,,,,,,,,,
8935,4,7,1,21,,,,,,,,,,,,
8935,9,9,41,11,,,,,,,,,,,,
8936,3,8,51,21,,,,,,,,,,,,
8937,4,5,71,21,,,,,,,,,,,,
8938,3,2,41,11,,,,,,,,,,,,
8938,6,6,11,31,,,,,,,,,,,,
8938,9,4,71,41,,,,,,,,,,,,
8938,9,7,1,11,,,,,,,,,,,,
8939,3,2,51,21,,,,,,,,,,,,
8939,4,6,71,11,,,,,,,,,,,,
8939,8,6,1,41,,,,,,,,,,,,
8940,8,2,81,31,,,,,,,,,,,,
8942,2,5,91,31,,,,,,,,,,,,
8942,3,2,61,21,,,,,,,,,,,,
8942,3,3,61,51,,,,,,,,,,,,
8942,5,3,1,31,,,,,,,,,,,,
8943,2,5,21,41,,,,,,,,,,,,
8943,2,5,91,51,,,,,,,,,,,,
8943,4,7,91,51,,,,,,,,,,,,
8943,7,3,31,31,,,,,,,,,,,,
8943,8,6,81,11,,,,,,,,,,,,
8944,3,4,21,41,,,,,,,,,,,,
8944,3,8,21,31,,,,,,,,,,,,
8944,5,6,71,41,,,,,,,,,,,,
8944,8,6,41,11,,,,,,,,,,,,
8946,5,2,1,1,,,,,,,,,,,,
8946,8,7,81,1,,,,,,,,,,,,
8947,5,7,21,1,,,,,,,,,,,,
8947,9,7,81,11,,,,,,,,,,,,
8948,2,3,51,21,,,,,,,,,,,,
8949,3,9,31,11,,,,,,,,,,,,
8949,4,8,41,21,,,,,,,,,,,,
8949,6,9,61,41,,,,,,,,,,,,
8949,9,3,41,51,,,,,,,,,,,,
8950,2,6,71,1,,,,,,,,,,,,
8950,3,3,21,1,,,,,,,,,,,,
8950,9,2,11,41,,,,,,,,,,,,
8951,6,4,51,21,,,,,,,,,,,,
8951,7,8,91,21,,,,,,,,,,,,
8952,6,3,41,11,,,,,,,,,,,,
8953,2,7,41,31,,,,,,,,,,,,
8953,7,2,1,41,,,,,,,,,,,,
8953,9,2,71,1,,,,,,,,,,,,
8954,8,2,11,11,,,,,,,,,,,,
8955,5,9,41,1,,,,,,,,,,,,
8955,7,3,81,11,,,,,,,,,,,,
8956,2,8,61,1,,,,,,,,,,,,
8956,4,3,31,1,,,,,,,,,,,,
8956,6,3,91,51,,,,,,,,,,,,
8956,9,4,81,51,,,,,,,,,,,,
8957,7,4,31,51,,,,,,,,,,,,
8958,3,4,11,11,,,,,,,,,,,,
8958,4,7,41,1,,,,,,,,,,,,
8958,8,8,81,1,,,,,,,,,,,,
8958,9,4,31,1,,,,,,,,,,,,
8959,6,4,41,41,,,,,,,,,,,,
8960,6,7,91,21,,,,,,,,,,,,
8961,3,8,91,51,,,,,,,,,,,,
8961,6,4,21,41,,,,,,,,,,,,
8961,8,7,31,41,,,,,,,,,,,,
8961,8,9,81,31,,,,,,,,,,,,
8962,5,5,51,31,,,,,,,,,,,,
8962,6,5,31,11,,,,,,,,,,,,
8963,9,3,1,11,,,,,,,,,,,,
8964,3,3,71,31,,,,,,,,,,,,
8964,4,4,91,11,,,,,,,,,,,,
8964,5,6,81,51,,,,,,,,,,,,
8965,4,6,61,41,,,,,,,,,,,,
8965,7,2,11,41,,,,,,,,,,,,
8965,7,9,11,31,,,,,,,,,,,,
8965,9,7,31,31,,,,,,,,,,,,
8966,2,9,61,1,,,,,,,,,,,,
8966,4,9,31,21,,,,,,,,,,,,
8966,7,5,11,1,,,,,,,,,,,,
8966,7,9,1,11,,,,,,,,,,,,
8967,2,2,91,31,,,,,,,,,,,,
8968,7,7,81,41,,,,,,,,,,,,
8969,6,9,41,21,,,,,,,,,,,,
8969,7,4,21,51,,,,,,,,,,,,
8970,3,8,41,1,,,,,,,,,,,,
8970,5,4,41,41,,,,,,,,,,,,
8970,7,8,71,21,,,,,,,,,,,,
8970,7,9,51,41,,,,,,,,,,,,
8971,7,6,71,1,,,,,,,,,,,,
8972,3,4,91,31,,,,,,,,,,,,
8972,6,5,21,31,,,,,,,,,,,,
8972,9,3,31,41,,,,,,,,,,,,
8973,7,5,71,21,,,,,,,,,,,,
8974,3,3,61,31,,,,,,,,,,,,
8974,5,4,81,31,,,,,,,,,,,,
8974,5,6,61,31,,,,,,,,,,,,
8974,5,9,31,51,,,,,,,,,,,,
8974,7,4,91,41,,,,,,,,,,,,
8975,3,3,1,51,,,,,,,,,,,,
8975,5,5,1,51,,,,,,,,,,,,
8976,3,3,91,1,,,,,,,,,,,,
8976,8,3,31,51,,,,,,,,,,,,
8977,8,6,91,41,,,,,,,,,,,,
8978,4,5,11,31,,,,,,,,,,,,
8978,7,2,21,51,,,,,,,,,,,,
8979,9,2,21,1,,,,,,,,,,,,
8980,2,9,41,41,,,,,,,,,,,,
8980,7,2,61,11,,,,,,,,,,,,
8980,9,2,91,31,,,,,,,,,,,,
8981,2,8,71,1,,,,,,,,,,,,
8981,5,2,21,51,,,,,,,,,,,,
8982,4,2,21,51,,,,,,,,,,,,
8982,5,9,51,21,,,,,,,,,,,,
8982,7,7,51,11,,,,,,,,,,,,
8982,9,2,81,11,,,,,,,,,,,,
8983,3,3,31,21,,,,,,,,,,,,
8983,9,4,81,11,,,,,,,,,,,,
8983,9,8,21,41,,,,,,,,,,,,
8983,9,9,61,21,,,,,,,,,,,,
8984,9,8,41,51,,,,,,,,,,,,
8985,6,8,31,1,,,,,,,,,,,,
8985,7,9,41,11,,,,,,,,,,,,
8986,6,7,81,51,,,,,,,,,,,,
8987,7,5,41,31,,,,,,,,,,,,
8987,8,9,41,41,,,,,,,,,,,,
8988,2,2,81,31,,,,,,,,,,,,
8988,6,8,1,11,,,,,,,,,,,,
8989,3,4,21,1,,,,,,,,,,,,
8989,5,5,71,51,,,,,,,,,,,,
8989,6,8,61,51,,,,,,,,,,,,
8989,7,8,81,31,,,,,,,,,,,,
8990,2,2,1,51,,,,,,,,,,,,
8991,5,8,41,21,,,,,,,,,,,,
8991,6,2,91,51,,,,,,,,,,,,
8991,6,5,41,41,,,,,,,,,,,,
8991,6,8,21,21,,,,,,,,,,,,
8991,8,8,71,21,,,,,,,,,,,,
8992,2,4,1,41,,,,,,,,,,,,
8992,6,5,81,51,,,,,,,,,,,,
8992,8,7,61,51,,,,,,,,,,,,
8992,9,2,51,31,,,,,,,,,,,,
8994,6,2,31,21,,,,,,,,,,,,
8994,7,4,11,11,,,,,,,,,,,,
8994,9,2,11,1,,,,,,,,,,,,
8995,2,7,11,21,,,,,,,,,,,,
8995,8,7,91,21,,,,,,,,,,,,
8996,6,8,41,21,,,,,,,,,,,,
8997,8,5,51,1,,,,,,,,,,,,
8998,3,6,91,11,,,,,,,,,,,,
8998,4,3,41,41,,,,,,,,,,,,
8998,5,2,21,41,,,,,,,,,,,,
8998,9,9,21,31,,,,,,,,,,,,
8999,2,6,91,21,,,,,,,,,,,,
8999,2,7,61,21,,,,,,,,,,,,
8999,4,2,61,1,,,,,,,,,,,,
9000,5,4,1,41,,,,,,,,,,,,
9001,4,2,61,41,,,,,,,,,,,,
9001,6,4,81,41,,,,,,,,,,,,
9001,6,6,11,41,,,,,,,,,,,,
9001,8,5,71,31,,,,,,,,,,,,
9002,4,8,21,31,,,,,,,,,,,,
9002,5,4,71,41,,,,,,,,,,,,
9002,6,4,81,1,,,,,,,,,,,,
9003,2,7,31,41,,,,,,,,,,,,
9003,4,8,11,31,,,,,,,,,,,,
9003,8,5,31,31,,,,,,,,,,,,
9004,3,6,41,51,,,,,,,,,,,,
9005,2,3,91,41,,,,,,,,,,,,
9005,3,8,21,21,,,,,,,,,,,,
9005,5,4,21,11,,,,,,,,,,,,
9006,2,9,71,11,,,,,,,,,,,,
9006,3,3,61,41,,,,,,,,,,,,
9006,4,2,11,41,,,,,,,,,,,,
9007,3,3,81,21,,,,,,,,,,,,
9007,4,2,41,31,,,,,,,,,,,,
9007,4,6,11,41,,,,,,,,,,,,
9007,5,5,31,1,,,,,,,,,,,,
9007,6,4,1,21,,,,,,,,,,,,
9007,7,4,41,1,,,,,,,,,,,,
9008,5,6,71,21,,,,,,,,,,,,
9008,7,3,11,21,,,,,,,,,,,,
9008,7,3,31,11,,,,,,,,,,,,
9008,7,7,51,51,,,,,,,,,,,,
9008,9,5,91,51,,,,,,,,,,,,
9009,6,6,21,1,,,,,,,,,,,,
9009,8,6,71,41,,,,,,,,,,,,
9010,8,8,91,51,,,,,,,,,,,,
9010,9,4,91,1,,,,,,,,,,,,
9011,3,5,61,11,,,,,,,,,,,,
9011,9,4,71,21,,,,,,,,,,,,
9012,4,5,81,51,,,,,,,,,,,,
9012,4,8,1,21,,,,,,,,,,,,
9012,8,9,91,1,,,,,,,,,,,,
9013,6,8,71,31,,,,,,,,,,,,
9013,7,9,1,41,,,,,,,,,,,,
9016,5,3,31,1,,,,,,,,,,,,
9016,6,5,51,11,,,,,,,,,,,,
9016,9,2,21,11,,,,,,,,,,,,
9016,9,7,1,1,,,,,,,,,,,,
9018,2,7,51,51,,,,,,,,,,,,
9018,4,7,21,51,,,,,,,,,,,,
9018,5,9,71,41,,,,,,,,,,,,
9018,6,3,1,31,,,,,,,,,,,,
9018,6,8,31,51,,,,,,,,,,,,
9018,8,6,31,51,,,,,,,,,,,,
9019,6,7,41,1,,,,,,,,,,,,
9019,8,9,1,41,,,,,,,,,,,,
9020,2,8,71,21,,,,,,,,,,,,
9020,2,9,31,21,,,,,,,,,,,,
9020,9,5,31,31,,,,,,,,,,,,
9021,2,5,31,21,,,,,,,,,,,,
9021,4,6,51,11,,,,,,,,,,,,
9021,4,7,81,31,,,,,,,,,,,,
9021,8,3,1,21,,,,,,,,,,,,
9022,2,2,21,41,,,,,,,,,,,,
9022,7,9,21,11,,,,,,,,,,,,
9023,4,6,41,21,,,,,,,,,,,,
9023,5,9,1,11,,,,,,,,,,,,
9023,6,5,41,11,,,,,,,,,,,,
9023,7,4,61,41,,,,,,,,,,,,
9024,2,6,81,41,,,,,,,,,,,,
9024,3,2,61,11,,,,,,,,,,,,
9024,4,6,1,1,,,,,,,,,,,,
9024,4,8,61,1,,,,,,,,,,,,
9024,5,2,71,41,,,,,,,,,,,,
9025,2,9,91,31,,,,,,,,,,,,
9025,9,8,11,21,,,,,,,,,,,,
9026,3,4,1,31,,,,,,,,,,,,
9026,5,5,41,1,,,,,,,,,,,,
9027,3,8,81,51,,,,,,,,,,,,
9027,4,5,41,41,,,,,,,,,,,,
9027,6,7,41,11,,,,,,,,,,,,
9027,6,8,51,21,,,,,,,,,,,,
9028,3,4,51,41,,,,,,,,,,,,
9028,4,7,81,1,,,,,,,,,,,,
9028,6,2,71,11,,,,,,,,,,,,
9029,2,8,21,31,,,,,,,,,,,,
9029,5,9,61,1,,,,,,,,,,,,
9029,7,8,81,21,,,,,,,,,,,,
9029,9,6,51,21,,,,,,,,,,,,
9030,6,5,41,31,,,,,,,,,,,,
9030,9,2,61,21,,,,,,,,,,,,
9031,2,7,61,1,,,,,,,,,,,,
9031,5,9,1,51,,,,,,,,,,,,
9031,6,7,41,31,,,,,,,,,,,,
9032,6,8,91,31,,,,,,,,,,,,
9032,9,9,51,1,,,,,,,,,,,,
9033,5,4,1,21,,,,,,,,,,,,
9034,4,5,61,11,,,,,,,,,,,,
9034,7,9,21,1,,,,,,,,,,,,
9035,2,2,91,21,,,,,,,,,,,,
9035,3,2,21,1,,,,,,,,,,,,
9035,7,5,51,51,,,,,,,,,,,,
9037,7,4,81,21,,,,,,,,,,,,
9038,2,4,21,1,,,,,,,,,,,,
9038,4,3,41,21,,,,,,,,,,,,
9038,8,6,31,1,,,,,,,,,,,,
9039,3,6,81,41,,,,,,,,,,,,
9039,3,8,31,11,,,,,,,,,,,,
9039,8,9,31,11,,,,,,,,,,,,
9040,9,2,51,1,,,,,,,,,,,,
9041,6,3,81,1,,,,,,,,,,,,
9041,8,2,91,1,,,,,,,,,,,,
9042,6,5,61,41,,,,,,,,,,,,
9043,6,3,31,41,,,,,,,,,,,,
9043,7,9,51,11,,,,,,,,,,,,
9044,5,3,91,41,,,,,,,,,,,,
9044,8,3,41,1,,,,,,,,,,,,
9045,5,4,71,1,,,,,,,,,,,,
9045,7,5,81,21,,,,,,,,,,,,
9045,9,7,71,51,,,,,,,,,,,,
9047,2,5,71,1,,,,,,,,,,,,
9047,5,9,21,31,,,,,,,,,,,,
9048,2,7,1,1,,,,,,,,,,,,
9048,6,8,91,51,,,,,,,,,,,,
9048,7,2,1,11,,,,,,,,,,,,
9049,7,8,81,51,,,,,,,,,,,,
9050,8,4,21,41,,,,,,,,,,,,
9050,8,6,61,51,,,,,,,,,,,,
9051,2,5,11,31,,,,,,,,,,,,
9051,9,3,71,51,,,,,,,,,,,,
9052,2,5,81,11,,,,,,,,,,,,
9052,5,8,11,1,,,,,,,,,,,,
9052,6,8,51,41,,,,,,,,,,,,
9052,8,4,91,1,,,,,,,,,,,,
9054,3,4,51,21,,,,,,,,,,,,
9054,9,4,31,51,,,,,,,,,,,,
9055,4,9,51,11,,,,,,,,,,,,
9056,3,5,31,1,,,,,,,,,,,,
9056,5,4,41,11,,,,,,,,,,,,
9056,7,5,81,11,,,,,,,,,,,,
9056,7,8,21,31,,,,,,,,,,,,
9057,2,8,1,1,,,,,,,,,,,,
9057,3,3,11,11,,,,,,,,,,,,
9057,9,5,71,21,,,,,,,,,,,,
9058,3,6,31,11,,,,,,,,,,,,
9058,9,4,91,51,,,,,,,,,,,,
9059,3,3,31,11,,,,,,,,,,,,
9059,7,8,71,41,,,,,,,,,,,,
9059,9,9,71,31,,,,,,,,,,,,
9060,3,5,61,21,,,,,,,,,,,,
9061,9,7,31,51,,,,,,,,,,,,
9061,9,8,11,31,,,,,,,,,,,,
9062,5,5,61,11,,,,,,,,,,,,
9062,7,5,11,51,,,,,,,,,,,,
9062,7,7,41,51,,,,,,,,,,,,
9062,9,6,51,41,,,,,,,,,,,,
9063,4,2,1,31,,,,,,,,,,,,
9063,7,7,11,51,,,,,,,,,,,,
9064,2,7,41,41,,,,,,,,,,,,
9064,5,2,61,11,,,,,,,,,,,,
9064,9,4,61,41,,,,,,,,,,,,
9064,9,9,11,41,,,,,,,,,,,,
9065,5,8,71,51,,,,,,,,,,,,
9066,8,6,21,1,,,,,,,,,,,,
9067,8,8,61,51,,,,,,,,,,,,
9068,3,4,71,11,,,,,,,,,,,,
9068,9,3,91,51,,,,,,,,,,,,
9068,9,9,11,51,,,,,,,,,,,,
9069,7,7,31,21,,,,,,,,,,,,
9069,8,6,71,1,,,,,,,,,,,,
9070,6,8,71,51,,,,,,,,,,,,
9070,9,9,81,41,,,,,,,,,,,,
9071,5,5,1,1,,,,,,,,,,,,
9071,7,4,81,41,,,,,,,,,,,,
9071,9,7,21,31,,,,,,,,,,,,
9072,2,3,11,11,,,,,,,,,,,,
9072,5,3,91,21,,,,,,,,,,,,
9072,7,2,1,1,,,,,,,,,,,,
9072,9,2,1,1,,,,,,,,,,,,
9073,2,4,41,1,,,,,,,,,,,,
9073,2,6,31,31,,,,,,,,,,,,
9073,3,4,41,31,,,,,,,,,,,,
9073,5,4,71,21,,,,,,,,,,,,
9073,7,7,71,41,,,,,,,,,,,,
9073,9,7,41,11,,,,,,,,,,,,
9074,2,4,11,21,,,,,,,,,,,,
9074,3,4,11,41,,,,,,,,,,,,
9074,7,4,61,21,,,,,,,,,,,,
9075,7,9,51,1,,,,,,,,,,,,
9075,8,2,31,51,,,,,,,,,,,,
9076,4,5,91,31,,,,,,,,,,,,
9076,5,6,41,41,,,,,,,,,,,,
9076,7,7,61,51,,,,,,,,,,,,
9076,8,5,21,31,,,,,,,,,,,,
9077,4,5,1,51,,,,,,,,,,,,
9077,5,2,41,31,,,,,,,,,,,,
9077,7,7,11,21,,,,,,,,,,,,
9077,7,8,11,11,,,,,,,,,,,,
9078,4,2,41,41,,,,,,,,,,,,
9078,8,3,81,41,,,,,,,,,,,,
9078,8,9,71,21,,,,,,,,,,,,
9079,6,3,1,11,,,,,,,,,,,,
9079,6,7,31,11,,,,,,,,,,,,
9079,9,8,31,11,,,,,,,,,,,,
9080,5,9,81,1,,,,,,,,,,,,
9080,7,6,1,11,,,,,,,,,,,,
9081,6,3,11,1,,,,,,,,,,,,
9081,6,7,11,31,,,,,,,,,,,,
9081,7,4,71,31,,,,,,,,,,,,
9082,2,4,31,51,,,,,,,,,,,,
9082,5,8,51,41,,,,,,,,,,,,
9083,2,6,41,31,,,,,,,,,,,,
9083,4,8,51,51,,,,,,,,,,,,
9083,4,9,81,11,,,,,,,,,,,,
9083,6,2,11,11,,,,,,,,,,,,
9083,6,9,21,21,,,,,,,,,,,,
9083,8,5,91,1,,,,,,,,,,,,
9084,6,7,81,21,,,,,,,,,,,,
9085,3,9,71,41,,,,,,,,,,,,
9085,7,4,51,21,,,,,,,,,,,,
9085,7,9,41,31,,,,,,,,,,,,
9086,5,5,51,21,,,,,,,,,,,,
9086,6,7,51,11,,,,,,,,,,,,
9087,5,3,21,1,,,,,,,,,,,,
9088,3,3,21,11,,,,,,,,,,,,
9088,3,3,71,21,,,,,,,,,,,,
9088,3,4,41,41,,,,,,,,,,,,
9089,4,2,11,21,,,,,,,,,,,,
9090,8,9,51,21,,,,,,,,,,,,
9091,9,8,71,51,,,,,,,,,,,,
9092,6,9,61,1,,,,,,,,,,,,
9093,2,3,61,1,,,,,,,,,,,,
9093,3,8,71,31,,,,,,,,,,,,
9093,6,5,1,11,,,,,,,,,,,,
9095,2,8,71,31,,,,,,,,,,,,
9096,3,3,21,21,,,,,,,,,,,,
9096,4,9,41,1,,,,,,,,,,,,
9096,5,2,51,21,,,,,,,,,,,,
9096,8,8,71,51,,,,,,,,,,,,
9097,7,3,51,1,,,,,,,,,,,,
9098,7,4,91,21,,,,,,,,,,,,
9098,9,2,41,41,,,,,,,,,,,,
9099,2,3,21,31,,,,,,,,,,,,
9099,5,8,1,21,,,,,,,,,,,,
9100,5,9,81,11,,,,,,,,,,,,
9101,5,3,1,51,,,,,,,,,,,,
9102,2,7,51,41,,,,,,,,,,,,
9103,3,8,91,21,,,,,,,,,,,,
9103,3,9,51,11,,,,,,,,,,,,
9103,4,5,91,41,,,,,,,,,,,,
9103,5,4,31,31,,,,,,,,,,,,
9103,6,3,31,1,,,,,,,,,,,,
9103,7,2,11,1,,,,,,,,,,,,
9103,8,8,51,21,,,,,,,,,,,,
9104,3,7,91,1,,,,,,,,,,,,
9104,6,3,91,31,,,,,,,,,,,,
9104,8,6,51,51,,,,,,,,,,,,
9104,9,8,81,51,,,,,,,,,,,,
9105,3,7,81,51,,,,,,,,,,,,
9105,3,9,11,1,,,,,,,,,,,,
9105,5,4,51,41,,,,,,,,,,,,
9105,6,5,1,31,,,,,,,,,,,,
9105,7,7,81,31,,,,,,,,,,,,
9105,8,4,41,21,,,,,,,,,,,,
9106,2,9,1,51,,,,,,,,,,,,
9106,4,3,41,1,,,,,,,,,,,,
