length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8835,46,7,81,51,,,,,,,,,,,,
8835,46,9,41,51,,,,,,,,,,,,
8836,41,3,91,31,,,,,,,,,,,,
8836,42,7,91,31,,,,,,,,,,,,
8836,44,5,81,1,,,,,,,,,,,,
8836,45,6,11,41,,,,,,,,,,,,
8837,46,4,71,1,,,,,,,,,,,,
8838,42,5,71,21,,,,,,,,,,,,
8838,45,4,11,11,,,,,,,,,,,,
8839,42,4,41,31,,,,,,,,,,,,
8839,42,8,31,11,,,,,,,,,,,,
8839,46,3,81,21,,,,,,,,,,,,
8840,40,4,11,51,,,,,,,,,,,,
8840,40,7,91,11,,,,,,,,,,,,
8840,43,8,41,31,,,,,,,,,,,,
8840,45,3,31,41,,,,,,,,,,,,
8841,42,3,31,51,,,,,,,,,,,,
8842,43,9,11,51,,,,,,,,,,,,
8842,44,8,21,51,,,,,,,,,,,,
8842,46,2,1,1,,,,,,,,,,,,
8842,47,4,31,21,,,,,,,,,,,,
8843,41,7,21,1,,,,,,,,,,,,
8843,43,2,71,31,,,,,,,,,,,,
8843,46,2,81,1,,,,,,,,,,,,
8845,41,4,41,21,,,,,,,,,,,,
8845,45,9,31,1,,,,,,,,,,,,
8846,40,4,41,31,,,,,,,,,,,,
8846,41,5,21,11,,,,,,,,,,,,
8846,45,3,21,31,,,,,,,,,,,,
8846,46,5,71,31,,,,,,,,,,,,
8846,47,3,71,31,,,,,,,,,,,,
8846,47,5,41,1,,,,,,,,,,,,
8847,41,7,1,11,,,,,,,,,,,,
8848,46,5,41,1,,,,,,,,,,,,
8849,45,2,81,11,,,,,,,,,,,,
8849,46,5,11,11,,,,,,,,,,,,
8849,46,9,51,11,,,,,,,,,,,,
8851,46,7,21,31,,,,,,,,,,,,
8852,40,8,31,11,,,,,,,,,,,,
8852,41,2,21,21,,,,,,,,,,,,
8852,42,3,91,31,,,,,,,,,,,,
8852,42,5,61,21,,,,,,,,,,,,
8852,44,7,91,51,,,,,,,,,,,,
8852,46,9,81,41,,,,,,,,,,,,
8853,46,9,11,51,,,,,,,,,,,,
8854,43,8,81,1,,,,,,,,,,,,
8854,47,6,1,51,,,,,,,,,,,,
8855,47,4,1,1,,,,,,,,,,,,
8855,48,2,61,1,,,,,,,,,,,,
8856,42,9,11,1,,,,,,,,,,,,
8856,46,6,21,11,,,,,,,,,,,,
8857,47,2,1,31,,,,,,,,,,,,
8857,47,5,51,31,,,,,,,,,,,,
8858,41,5,61,41,,,,,,,,,,,,
8858,46,3,11,41,,,,,,,,,,,,
8858,47,2,91,21,,,,,,,,,,,,
8859,43,8,91,31,,,,,,,,,,,,
8859,44,3,81,11,,,,,,,,,,,,
8860,42,4,61,21,,,,,,,,,,,,
8860,46,7,1,1,,,,,,,,,,,,
8861,43,9,71,41,,,,,,,,,,,,
8861,44,7,51,1,,,,,,,,,,,,
8861,46,7,91,11,,,,,,,,,,,,
8861,48,2,71,21,,,,,,,,,,,,
8862,42,2,51,41,,,,,,,,,,,,
8863,44,9,21,31,,,,,,,,,,,,
8864,41,7,51,31,,,,,,,,,,,,
8865,41,6,1,41,,,,,,,,,,,,
8865,42,2,91,51,,,,,,,,,,,,
8865,42,5,21,1,,,,,,,,,,,,
8865,42,9,61,21,,,,,,,,,,,,
8865,47,8,1,31,,,,,,,,,,,,
8866,45,2,31,1,,,,,,,,,,,,
8867,42,2,71,41,,,,,,,,,,,,
8867,45,6,21,1,,,,,,,,,,,,
8868,40,6,21,11,,,,,,,,,,,,
8868,47,2,31,11,,,,,,,,,,,,
8869,41,9,11,21,,,,,,,,,,,,
8870,40,4,31,41,,,,,,,,,,,,
8870,42,3,21,41,,,,,,,,,,,,
8871,47,6,11,41,,,,,,,,,,,,
8872,41,8,11,1,,,,,,,,,,,,
8873,44,2,11,51,,,,,,,,,,,,
8874,44,5,71,21,,,,,,,,,,,,
8876,41,4,61,41,,,,,,,,,,,,
8876,46,5,31,11,,,,,,,,,,,,
8877,44,4,21,51,,,,,,,,,,,,
8878,43,5,71,51,,,,,,,,,,,,
8878,46,7,1,51,,,,,,,,,,,,
8878,47,6,1,21,,,,,,,,,,,,
8879,45,2,71,11,,,,,,,,,,,,
8879,45,3,21,41,,,,,,,,,,,,
8879,47,8,61,31,,,,,,,,,,,,
8880,41,5,1,21,,,,,,,,,,,,
8880,44,5,41,21,,,,,,,,,,,,
8880,45,7,1,1,,,,,,,,,,,,
8881,40,6,1,21,,,,,,,,,,,,
8881,45,4,21,1,,,,,,,,,,,,
8881,45,7,41,51,,,,,,,,,,,,
8882,42,6,31,41,,,,,,,,,,,,
8882,43,7,41,1,,,,,,,,,,,,
8883,40,2,31,31,,,,,,,,,,,,
8883,42,2,51,51,,,,,,,,,,,,
8884,41,3,61,11,,,,,,,,,,,,
8884,46,4,41,31,,,,,,,,,,,,
8885,42,5,31,51,,,,,,,,,,,,
8885,44,7,1,11,,,,,,,,,,,,
8886,42,4,91,41,,,,,,,,,,,,
8886,45,6,71,1,,,,,,,,,,,,
8887,40,4,1,41,,,,,,,,,,,,
8887,41,8,61,41,,,,,,,,,,,,
8887,41,9,71,41,,,,,,,,,,,,
8887,42,3,61,11,,,,,,,,,,,,
8887,42,4,61,51,,,,,,,,,,,,
8887,43,2,41,21,,,,,,,,,,,,
8887,45,4,41,51,,,,,,,,,,,,
8887,45,7,41,11,,,,,,,,,,,,
8888,42,2,91,11,,,,,,,,,,,,
8888,43,7,31,51,,,,,,,,,,,,
8888,45,5,11,21,,,,,,,,,,,,
8888,45,6,81,31,,,,,,,,,,,,
8889,42,4,71,31,,,,,,,,,,,,
8890,46,2,81,51,,,,,,,,,,,,
8891,40,6,81,31,,,,,,,,,,,,
8891,41,8,21,31,,,,,,,,,,,,
8891,43,2,71,41,,,,,,,,,,,,
8891,46,6,11,21,,,,,,,,,,,,
8891,47,7,91,1,,,,,,,,,,,,
8892,40,3,61,1,,,,,,,,,,,,
8892,41,7,51,11,,,,,,,,,,,,
8892,43,3,51,31,,,,,,,,,,,,
8892,43,9,31,11,,,,,,,,,,,,
8893,45,4,81,11,,,,,,,,,,,,
8894,46,5,31,51,,,,,,,,,,,,
8895,41,2,21,51,,,,,,,,,,,,
8895,44,3,81,31,,,,,,,,,,,,
8896,41,2,61,11,,,,,,,,,,,,
8897,40,9,61,11,,,,,,,,,,,,
8897,43,8,61,51,,,,,,,,,,,,
8897,47,8,61,21,,,,,,,,,,,,
8898,46,2,11,51,,,,,,,,,,,,
8899,40,2,91,1,,,,,,,,,,,,
8899,42,8,21,1,,,,,,,,,,,,
8900,45,2,61,31,,,,,,,,,,,,
8901,40,6,71,51,,,,,,,,,,,,
8901,41,9,71,51,,,,,,,,,,,,
8901,43,6,31,21,,,,,,,,,,,,
8901,43,9,91,11,,,,,,,,,,,,
8901,44,7,81,21,,,,,,,,,,,,
8901,45,8,91,41,,,,,,,,,,,,
8901,45,9,41,21,,,,,,,,,,,,
8901,47,9,41,11,,,,,,,,,,,,
8901,47,9,61,51,,,,,,,,,,,,
8902,40,7,11,31,,,,,,,,,,,,
8902,40,7,81,21,,,,,,,,,,,,
8902,45,8,41,21,,,,,,,,,,,,
8903,43,7,91,11,,,,,,,,,,,,
8904,41,9,11,51,,,,,,,,,,,,
8904,41,9,51,31,,,,,,,,,,,,
8904,42,3,71,41,,,,,,,,,,,,
8904,42,6,21,11,,,,,,,,,,,,
8904,43,4,71,21,,,,,,,,,,,,
8904,43,8,11,51,,,,,,,,,,,,
8904,44,6,51,41,,,,,,,,,,,,
8904,45,9,51,41,,,,,,,,,,,,
8904,45,9,71,1,,,,,,,,,,,,
8905,42,7,81,11,,,,,,,,,,,,
8905,45,8,61,21,,,,,,,,,,,,
8905,46,2,51,41,,,,,,,,,,,,
8906,41,2,51,51,,,,,,,,,,,,
8906,42,6,91,51,,,,,,,,,,,,
8906,45,8,71,21,,,,,,,,,,,,
8906,47,9,61,21,,,,,,,,,,,,
8907,40,4,51,11,,,,,,,,,,,,
8907,42,6,11,41,,,,,,,,,,,,
8908,44,5,41,41,,,,,,,,,,,,
8908,44,5,71,31,,,,,,,,,,,,
8908,46,2,61,11,,,,,,,,,,,,
8909,44,6,41,41,,,,,,,,,,,,
8909,44,6,61,31,,,,,,,,,,,,
8909,45,7,51,41,,,,,,,,,,,,
8909,47,5,51,1,,,,,,,,,,,,
8910,42,7,1,21,,,,,,,,,,,,
8910,45,8,51,31,,,,,,,,,,,,
8911,42,3,31,21,,,,,,,,,,,,
8912,40,2,81,21,,,,,,,,,,,,
8912,42,9,11,41,,,,,,,,,,,,
8912,43,3,21,1,,,,,,,,,,,,
8912,45,8,1,21,,,,,,,,,,,,
8914,41,7,21,31,,,,,,,,,,,,
8914,48,3,11,11,,,,,,,,,,,,
8915,42,9,71,41,,,,,,,,,,,,
8915,43,4,71,51,,,,,,,,,,,,
8915,44,5,71,11,,,,,,,,,,,,
8915,45,5,61,21,,,,,,,,,,,,
8916,41,8,21,1,,,,,,,,,,,,
8916,44,2,61,1,,,,,,,,,,,,
8916,45,2,41,41,,,,,,,,,,,,
8916,46,7,21,51,,,,,,,,,,,,
8917,42,3,71,21,,,,,,,,,,,,
8917,45,5,61,51,,,,,,,,,,,,
8918,42,6,91,41,,,,,,,,,,,,
8918,47,8,81,11,,,,,,,,,,,,
8919,40,3,11,41,,,,,,,,,,,,
8920,41,5,51,11,,,,,,,,,,,,
8921,43,3,41,11,,,,,,,,,,,,
8921,46,7,1,31,,,,,,,,,,,,
8923,46,5,71,51,,,,,,,,,,,,
8923,46,8,71,51,,,,,,,,,,,,
8924,41,6,1,51,,,,,,,,,,,,
8924,42,7,81,41,,,,,,,,,,,,
8924,42,9,1,41,,,,,,,,,,,,
8924,45,7,1,51,,,,,,,,,,,,
8925,41,7,41,51,,,,,,,,,,,,
8925,44,4,71,1,,,,,,,,,,,,
8926,41,3,41,11,,,,,,,,,,,,
8926,47,3,51,41,,,,,,,,,,,,
8927,44,4,21,21,,,,,,,,,,,,
8928,40,7,1,1,,,,,,,,,,,,
8928,46,6,51,51,,,,,,,,,,,,
8929,41,2,21,1,,,,,,,,,,,,
8929,41,6,51,31,,,,,,,,,,,,
8929,44,8,21,41,,,,,,,,,,,,
8930,41,3,11,11,,,,,,,,,,,,
8930,45,6,31,41,,,,,,,,,,,,
8930,46,2,11,11,,,,,,,,,,,,
8930,47,5,31,31,,,,,,,,,,,,
8931,42,8,21,31,,,,,,,,,,,,
8931,43,7,71,11,,,,,,,,,,,,
8931,45,3,51,41,,,,,,,,,,,,
8931,46,8,21,21,,,,,,,,,,,,
8933,41,8,21,41,,,,,,,,,,,,
8934,40,7,31,21,,,,,,,,,,,,
8934,41,4,61,21,,,,,,,,,,,,
8934,45,4,11,21,,,,,,,,,,,,
8934,45,9,91,31,,,,,,,,,,,,
8935,43,3,21,21,,,,,,,,,,,,
8935,44,9,1,51,,,,,,,,,,,,
8936,40,7,51,1,,,,,,,,,,,,
8936,42,5,1,1,,,,,,,,,,,,
8936,42,7,61,31,,,,,,,,,,,,
8937,41,7,51,1,,,,,,,,,,,,
8939,41,2,31,1,,,,,,,,,,,,
8939,42,5,11,11,,,,,,,,,,,,
8940,41,3,51,31,,,,,,,,,,,,
8940,46,4,21,31,,,,,,,,,,,,
8940,46,5,11,51,,,,,,,,,,,,
8940,46,8,81,11,,,,,,,,,,,,
8940,47,7,71,31,,,,,,,,,,,,
8941,43,7,71,21,,,,,,,,,,,,
8942,41,6,51,51,,,,,,,,,,,,
8942,43,8,51,21,,,,,,,,,,,,
8942,45,2,71,21,,,,,,,,,,,,
8942,46,6,71,11,,,,,,,,,,,,
8942,46,8,51,11,,,,,,,,,,,,
8943,41,3,41,51,,,,,,,,,,,,
8943,43,2,41,41,,,,,,,,,,,,
8944,42,7,51,11,,,,,,,,,,,,
8944,45,3,71,21,,,,,,,,,,,,
8944,45,4,31,21,,,,,,,,,,,,
8944,47,9,71,1,,,,,,,,,,,,
8944,48,2,71,1,,,,,,,,,,,,
8945,43,6,61,51,,,,,,,,,,,,
8946,44,2,1,21,,,,,,,,,,,,
8946,44,2,11,11,,,,,,,,,,,,
8946,45,9,71,51,,,,,,,,,,,,
8947,40,9,81,31,,,,,,,,,,,,
8947,47,8,1,21,,,,,,,,,,,,
8948,40,7,51,31,,,,,,,,,,,,
8948,43,7,51,31,,,,,,,,,,,,
8948,44,9,61,21,,,,,,,,,,,,
8948,45,4,91,31,,,,,,,,,,,,
8948,47,4,71,1,,,,,,,,,,,,
8950,46,3,1,51,,,,,,,,,,,,
8951,40,8,51,11,,,,,,,,,,,,
8951,45,6,81,1,,,,,,,,,,,,
8951,47,3,81,51,,,,,,,,,,,,
8952,40,9,81,1,,,,,,,,,,,,
8952,47,2,71,11,,,,,,,,,,,,
8953,40,2,31,41,,,,,,,,,,,,
8953,41,3,1,21,,,,,,,,,,,,
8953,41,4,81,51,,,,,,,,,,,,
8954,42,2,71,11,,,,,,,,,,,,
8955,40,8,1,31,,,,,,,,,,,,
8955,45,7,21,11,,,,,,,,,,,,
8956,41,9,41,21,,,,,,,,,,,,
8956,45,7,81,11,,,,,,,,,,,,
8957,46,4,91,31,,,,,,,,,,,,
8958,42,2,61,41,,,,,,,,,,,,
8958,47,5,71,11,,,,,,,,,,,,
8959,44,7,11,31,,,,,,,,,,,,
8959,46,2,1,41,,,,,,,,,,,,
8960,46,3,61,21,,,,,,,,,,,,
8960,47,2,11,11,,,,,,,,,,,,
8960,47,3,71,21,,,,,,,,,,,,
8960,47,9,81,31,,,,,,,,,,,,
8962,46,5,81,1,,,,,,,,,,,,
8963,40,2,71,51,,,,,,,,,,,,
8965,41,4,1,1,,,,,,,,,,,,
8965,42,8,11,41,,,,,,,,,,,,
8965,44,2,81,31,,,,,,,,,,,,
8965,46,6,31,51,,,,,,,,,,,,
8965,48,3,1,51,,,,,,,,,,,,
8966,40,8,31,51,,,,,,,,,,,,
8966,42,3,51,31,,,,,,,,,,,,
8966,42,7,41,1,,,,,,,,,,,,
8967,43,4,41,41,,,,,,,,,,,,
8967,44,4,91,1,,,,,,,,,,,,
8967,45,6,31,51,,,,,,,,,,,,
8968,41,3,21,1,,,,,,,,,,,,
8968,47,3,91,51,,,,,,,,,,,,
8969,41,2,51,1,,,,,,,,,,,,
8969,43,9,71,11,,,,,,,,,,,,
8969,44,4,1,21,,,,,,,,,,,,
8970,41,3,91,51,,,,,,,,,,,,
8970,41,8,71,41,,,,,,,,,,,,
8971,40,9,11,1,,,,,,,,,,,,
8971,41,3,51,41,,,,,,,,,,,,
8971,41,5,71,31,,,,,,,,,,,,
8971,42,8,81,31,,,,,,,,,,,,
8971,46,3,91,1,,,,,,,,,,,,
8973,40,8,81,51,,,,,,,,,,,,
8973,41,4,91,51,,,,,,,,,,,,
8973,42,5,51,1,,,,,,,,,,,,
8973,42,7,91,1,,,,,,,,,,,,
8973,43,2,51,21,,,,,,,,,,,,
8973,44,7,61,41,,,,,,,,,,,,
8973,44,9,21,21,,,,,,,,,,,,
8973,47,6,11,51,,,,,,,,,,,,
8974,41,2,91,1,,,,,,,,,,,,
8974,41,3,81,41,,,,,,,,,,,,
8974,41,6,61,51,,,,,,,,,,,,
8974,44,2,71,11,,,,,,,,,,,,
8974,45,2,11,11,,,,,,,,,,,,
8974,45,4,91,21,,,,,,,,,,,,
8975,42,9,81,21,,,,,,,,,,,,
8976,41,3,41,31,,,,,,,,,,,,
8976,43,5,41,11,,,,,,,,,,,,
8976,44,6,11,51,,,,,,,,,,,,
8976,46,4,11,51,,,,,,,,,,,,
8977,42,3,31,31,,,,,,,,,,,,
8977,43,5,61,21,,,,,,,,,,,,
8977,44,5,1,11,,,,,,,,,,,,
8978,41,6,71,41,,,,,,,,,,,,
8978,42,6,31,11,,,,,,,,,,,,
8978,43,6,71,21,,,,,,,,,,,,
8978,47,7,11,21,,,,,,,,,,,,
8979,40,4,91,51,,,,,,,,,,,,
8980,44,8,21,21,,,,,,,,,,,,
8981,42,4,71,11,,,,,,,,,,,,
8981,45,7,61,11,,,,,,,,,,,,
8982,41,9,81,1,,,,,,,,,,,,
8982,43,8,71,41,,,,,,,,,,,,
8982,45,9,11,21,,,,,,,,,,,,
8983,44,8,31,41,,,,,,,,,,,,
8983,47,9,81,11,,,,,,,,,,,,
8984,41,6,81,51,,,,,,,,,,,,
8984,45,2,41,1,,,,,,,,,,,,
8984,46,8,21,11,,,,,,,,,,,,
8985,40,6,41,1,,,,,,,,,,,,
8985,41,3,31,41,,,,,,,,,,,,
8988,43,7,61,51,,,,,,,,,,,,
8988,44,5,31,41,,,,,,,,,,,,
8988,45,5,51,11,,,,,,,,,,,,
8989,41,5,61,51,,,,,,,,,,,,
8989,43,3,11,51,,,,,,,,,,,,
8989,44,6,81,21,,,,,,,,,,,,
8990,40,6,11,11,,,,,,,,,,,,
8990,40,6,21,51,,,,,,,,,,,,
8990,42,9,71,31,,,,,,,,,,,,
8990,43,7,31,11,,,,,,,,,,,,
8992,41,7,31,51,,,,,,,,,,,,
8992,42,6,81,41,,,,,,,,,,,,
8992,43,5,71,31,,,,,,,,,,,,
8992,44,6,81,11,,,,,,,,,,,,
8992,45,5,71,11,,,,,,,,,,,,
8992,45,6,1,21,,,,,,,,,,,,
8992,46,5,1,1,,,,,,,,,,,,
8993,40,6,91,1,,,,,,,,,,,,
8993,43,8,81,51,,,,,,,,,,,,
8993,46,7,41,51,,,,,,,,,,,,
8993,47,7,11,31,,,,,,,,,,,,
8993,47,8,11,51,,,,,,,,,,,,
8994,42,5,81,1,,,,,,,,,,,,
8994,47,6,1,31,,,,,,,,,,,,
8995,41,2,81,31,,,,,,,,,,,,
8995,43,4,1,21,,,,,,,,,,,,
8995,45,4,21,51,,,,,,,,,,,,
8995,47,8,61,11,,,,,,,,,,,,
8996,40,4,31,1,,,,,,,,,,,,
8996,42,6,91,31,,,,,,,,,,,,
8996,43,4,81,31,,,,,,,,,,,,
8997,43,6,21,11,,,,,,,,,,,,
8997,46,9,31,11,,,,,,,,,,,,
8997,47,7,71,11,,,,,,,,,,,,
8998,43,2,41,31,,,,,,,,,,,,
8998,45,6,61,41,,,,,,,,,,,,
8999,41,9,21,41,,,,,,,,,,,,
9000,45,3,51,21,,,,,,,,,,,,
9001,40,2,41,11,,,,,,,,,,,,
9001,41,9,31,41,,,,,,,,,,,,
9001,42,8,51,11,,,,,,,,,,,,
9001,44,3,51,31,,,,,,,,,,,,
9001,47,4,91,1,,,,,,,,,,,,
9001,47,5,1,11,,,,,,,,,,,,
9001,47,7,51,1,,,,,,,,,,,,
9002,41,3,41,41,,,,,,,,,,,,
9002,43,3,71,31,,,,,,,,,,,,
9002,45,2,51,51,,,,,,,,,,,,
9003,40,8,51,31,,,,,,,,,,,,
9003,43,3,11,21,,,,,,,,,,,,
9003,47,2,51,21,,,,,,,,,,,,
9004,45,8,51,41,,,,,,,,,,,,
9005,42,8,41,51,,,,,,,,,,,,
9006,45,6,41,1,,,,,,,,,,,,
9007,42,8,81,11,,,,,,,,,,,,
9007,45,9,91,41,,,,,,,,,,,,
9008,41,5,41,21,,,,,,,,,,,,
9008,42,3,1,31,,,,,,,,,,,,
9009,41,8,31,1,,,,,,,,,,,,
9009,44,4,61,11,,,,,,,,,,,,
9009,45,6,51,21,,,,,,,,,,,,
9009,46,7,51,51,,,,,,,,,,,,
9009,47,3,41,1,,,,,,,,,,,,
9010,40,4,11,41,,,,,,,,,,,,
9010,42,5,11,41,,,,,,,,,,,,
9010,44,3,41,1,,,,,,,,,,,,
9010,45,3,41,31,,,,,,,,,,,,
9010,46,8,51,51,,,,,,,,,,,,
9010,47,5,31,11,,,,,,,,,,,,
9011,40,7,41,51,,,,,,,,,,,,
9011,42,3,1,11,,,,,,,,,,,,
9011,44,3,41,31,,,,,,,,,,,,
9011,44,4,51,31,,,,,,,,,,,,
9012,43,6,1,51,,,,,,,,,,,,
9013,42,5,71,31,,,,,,,,,,,,
9013,42,8,81,51,,,,,,,,,,,,
9014,40,5,21,21,,,,,,,,,,,,
9015,40,6,21,1,,,,,,,,,,,,
9015,40,8,71,31,,,,,,,,,,,,
9015,41,2,61,21,,,,,,,,,,,,
9015,45,2,91,51,,,,,,,,,,,,
9015,46,5,61,41,,,,,,,,,,,,
9016,45,4,21,11,,,,,,,,,,,,
9016,46,7,1,21,,,,,,,,,,,,
9017,46,3,21,21,,,,,,,,,,,,
9017,46,5,81,31,,,,,,,,,,,,
9018,42,4,91,11,,,,,,,,,,,,
9018,43,3,71,21,,,,,,,,,,,,
9018,46,8,1,11,,,,,,,,,,,,
9019,42,8,41,1,,,,,,,,,,,,
9019,43,4,51,1,,,,,,,,,,,,
9020,42,4,11,1,,,,,,,,,,,,
9021,41,5,41,41,,,,,,,,,,,,
9021,43,3,11,1,,,,,,,,,,,,
9021,46,6,81,1,,,,,,,,,,,,
9022,44,9,41,1,,,,,,,,,,,,
9022,48,2,31,31,,,,,,,,,,,,
9023,41,2,31,51,,,,,,,,,,,,
9023,44,5,61,11,,,,,,,,,,,,
9023,48,3,1,21,,,,,,,,,,,,
9024,42,4,1,11,,,,,,,,,,,,
9024,42,9,51,51,,,,,,,,,,,,
9024,43,3,71,1,,,,,,,,,,,,
9024,45,9,81,41,,,,,,,,,,,,
9025,40,7,51,11,,,,,,,,,,,,
9025,47,7,21,41,,,,,,,,,,,,
9026,41,6,31,21,,,,,,,,,,,,
9026,43,8,81,11,,,,,,,,,,,,
9026,44,3,1,41,,,,,,,,,,,,
9026,45,8,11,51,,,,,,,,,,,,
9026,45,9,61,41,,,,,,,,,,,,
9027,41,5,11,31,,,,,,,,,,,,
9027,42,6,11,11,,,,,,,,,,,,
9027,43,3,1,51,,,,,,,,,,,,
9027,44,8,91,11,,,,,,,,,,,,
9028,42,9,51,31,,,,,,,,,,,,
9028,46,7,11,41,,,,,,,,,,,,
9028,47,2,11,51,,,,,,,,,,,,
9028,47,3,61,31,,,,,,,,,,,,
9029,40,5,91,31,,,,,,,,,,,,
9029,44,7,31,11,,,,,,,,,,,,
9030,41,8,81,41,,,,,,,,,,,,
9031,41,5,31,11,,,,,,,,,,,,
9031,46,7,11,1,,,,,,,,,,,,
9032,41,4,61,51,,,,,,,,,,,,
9032,42,6,51,11,,,,,,,,,,,,
9032,45,6,61,1,,,,,,,,,,,,
9032,47,4,71,51,,,,,,,,,,,,
9033,40,8,11,41,,,,,,,,,,,,
9033,43,7,91,51,,,,,,,,,,,,
9034,41,8,11,21,,,,,,,,,,,,
9034,43,6,21,21,,,,,,,,,,,,
9034,47,7,51,21,,,,,,,,,,,,
9035,42,6,81,51,,,,,,,,,,,,
9035,43,6,51,51,,,,,,,,,,,,
9035,44,3,61,41,,,,,,,,,,,,
9035,45,2,71,51,,,,,,,,,,,,
9036,45,4,51,41,,,,,,,,,,,,
9037,41,5,91,31,,,,,,,,,,,,
9038,40,6,11,51,,,,,,,,,,,,
9038,41,5,41,11,,,,,,,,,,,,
9039,40,2,11,21,,,,,,,,,,,,
9039,42,2,81,31,,,,,,,,,,,,
9039,44,3,91,21,,,,,,,,,,,,
9039,45,4,71,21,,,,,,,,,,,,
9039,46,2,1,31,,,,,,,,,,,,
9041,42,2,71,1,,,,,,,,,,,,
9041,43,9,1,21,,,,,,,,,,,,
9041,45,8,31,1,,,,,,,,,,,,
9041,46,7,41,41,,,,,,,,,,,,
9042,40,8,41,51,,,,,,,,,,,,
9042,41,2,11,31,,,,,,,,,,,,
9042,46,5,31,31,,,,,,,,,,,,
9042,47,3,1,11,,,,,,,,,,,,
9043,44,5,31,51,,,,,,,,,,,,
9044,45,5,61,1,,,,,,,,,,,,
9044,48,2,21,51,,,,,,,,,,,,
9045,40,4,91,41,,,,,,,,,,,,
9046,44,5,21,51,,,,,,,,,,,,
9046,45,7,91,1,,,,,,,,,,,,
9047,40,8,61,31,,,,,,,,,,,,
9047,47,4,91,51,,,,,,,,,,,,
9048,47,9,91,21,,,,,,,,,,,,
9049,42,9,71,51,,,,,,,,,,,,
9049,46,3,31,21,,,,,,,,,,,,
9049,46,5,51,41,,,,,,,,,,,,
9049,46,6,31,21,,,,,,,,,,,,
9050,41,2,1,21,,,,,,,,,,,,
9050,42,7,31,31,,,,,,,,,,,,
9050,44,3,51,21,,,,,,,,,,,,
9050,46,9,61,31,,,,,,,,,,,,
9051,41,6,71,51,,,,,,,,,,,,
9051,42,2,91,1,,,,,,,,,,,,
9052,42,5,1,11,,,,,,,,,,,,
9052,42,6,51,1,,,,,,,,,,,,
9052,44,2,41,31,,,,,,,,,,,,
9052,45,5,91,31,,,,,,,,,,,,
9054,45,4,31,51,,,,,,,,,,,,
9054,45,5,41,21,,,,,,,,,,,,
9054,47,9,21,11,,,,,,,,,,,,
9055,44,9,11,51,,,,,,,,,,,,
9055,46,3,1,21,,,,,,,,,,,,
9055,46,9,1,21,,,,,,,,,,,,
9056,47,6,21,11,,,,,,,,,,,,
9057,45,4,31,11,,,,,,,,,,,,
9058,40,4,11,11,,,,,,,,,,,,
9058,44,6,1,1,,,,,,,,,,,,
9058,45,7,11,21,,,,,,,,,,,,
9058,47,3,1,1,,,,,,,,,,,,
9059,42,2,1,11,,,,,,,,,,,,
9059,44,7,71,31,,,,,,,,,,,,
9059,45,7,71,31,,,,,,,,,,,,
9060,40,9,91,11,,,,,,,,,,,,
9060,41,4,41,1,,,,,,,,,,,,
9061,40,7,21,1,,,,,,,,,,,,
9061,41,4,81,41,,,,,,,,,,,,
9061,42,3,21,31,,,,,,,,,,,,
9062,41,8,71,11,,,,,,,,,,,,
9062,44,3,1,21,,,,,,,,,,,,
9062,45,3,31,1,,,,,,,,,,,,
9062,45,8,21,11,,,,,,,,,,,,
9063,40,3,1,21,,,,,,,,,,,,
9063,43,4,91,1,,,,,,,,,,,,
9063,43,8,71,31,,,,,,,,,,,,
9064,40,7,71,31,,,,,,,,,,,,
9064,42,4,71,21,,,,,,,,,,,,
9064,44,2,41,51,,,,,,,,,,,,
9065,40,8,91,11,,,,,,,,,,,,
9065,45,8,61,51,,,,,,,,,,,,
9066,42,3,31,1,,,,,,,,,,,,
9066,42,8,11,11,,,,,,,,,,,,
9067,46,8,31,41,,,,,,,,,,,,
9067,47,7,91,41,,,,,,,,,,,,
9068,43,7,81,1,,,,,,,,,,,,
9069,42,6,1,31,,,,,,,,,,,,
9070,44,8,71,11,,,,,,,,,,,,
9070,46,3,41,11,,,,,,,,,,,,
9070,46,4,11,41,,,,,,,,,,,,
9071,44,2,61,11,,,,,,,,,,,,
9071,44,2,81,21,,,,,,,,,,,,
9072,43,3,51,11,,,,,,,,,,,,
9072,43,7,51,1,,,,,,,,,,,,
9073,44,9,51,21,,,,,,,,,,,,
9073,45,9,1,1,,,,,,,,,,,,
9075,46,3,91,11,,,,,,,,,,,,
9076,42,9,31,31,,,,,,,,,,,,
9079,40,3,41,51,,,,,,,,,,,,
9079,44,8,21,11,,,,,,,,,,,,
9079,47,3,41,31,,,,,,,,,,,,
9080,42,6,91,11,,,,,,,,,,,,
9080,44,4,81,41,,,,,,,,,,,,
9080,47,8,61,1,,,,,,,,,,,,
9081,45,7,81,1,,,,,,,,,,,,
9081,46,6,1,1,,,,,,,,,,,,
9082,42,4,1,1,,,,,,,,,,,,
9083,41,4,31,31,,,,,,,,,,,,
9083,43,6,41,41,,,,,,,,,,,,
9084,41,9,11,31,,,,,,,,,,,,
9084,44,6,31,51,,,,,,,,,,,,
9084,45,8,71,51,,,,,,,,,,,,
9085,40,7,11,21,,,,,,,,,,,,
9086,40,4,21,31,,,,,,,,,,,,
