length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8813,22,3,11,41,,,,,,,,,,,,
8814,23,3,51,41,,,,,,,,,,,,
8814,23,3,81,11,,,,,,,,,,,,
8816,20,5,51,41,,,,,,,,,,,,
8816,26,8,81,31,,,,,,,,,,,,
8816,26,9,71,51,,,,,,,,,,,,
8817,22,5,31,1,,,,,,,,,,,,
8817,23,5,51,11,,,,,,,,,,,,
8817,24,7,71,41,,,,,,,,,,,,
8818,23,6,71,41,,,,,,,,,,,,
8818,23,9,21,11,,,,,,,,,,,,
8818,25,5,41,41,,,,,,,,,,,,
8819,24,5,21,51,,,,,,,,,,,,
8819,26,8,61,51,,,,,,,,,,,,
8820,27,5,11,51,,,,,,,,,,,,
8821,23,7,1,31,,,,,,,,,,,,
8822,22,3,31,31,,,,,,,,,,,,
8822,25,8,31,1,,,,,,,,,,,,
8823,22,5,41,51,,,,,,,,,,,,
8823,24,3,51,1,,,,,,,,,,,,
8824,20,8,71,11,,,,,,,,,,,,
8825,22,8,11,11,,,,,,,,,,,,
8825,23,4,71,11,,,,,,,,,,,,
8825,24,9,31,1,,,,,,,,,,,,
8825,25,3,51,51,,,,,,,,,,,,
8825,26,8,1,31,,,,,,,,,,,,
8826,20,9,11,1,,,,,,,,,,,,
8826,22,7,21,11,,,,,,,,,,,,
8826,23,9,31,1,,,,,,,,,,,,
8826,25,2,1,21,,,,,,,,,,,,
8827,23,6,1,11,,,,,,,,,,,,
8827,23,6,61,1,,,,,,,,,,,,
8827,27,8,51,1,,,,,,,,,,,,
8828,23,3,1,11,,,,,,,,,,,,
8829,27,7,1,41,,,,,,,,,,,,
8830,21,3,1,41,,,,,,,,,,,,
8830,22,2,91,31,,,,,,,,,,,,
8830,22,6,1,41,,,,,,,,,,,,
8830,25,6,41,1,,,,,,,,,,,,
8831,25,7,61,51,,,,,,,,,,,,
8831,28,2,31,41,,,,,,,,,,,,
8832,26,7,91,41,,,,,,,,,,,,
8833,25,6,31,11,,,,,,,,,,,,
8833,26,2,61,51,,,,,,,,,,,,
8833,27,3,21,41,,,,,,,,,,,,
8834,20,7,41,31,,,,,,,,,,,,
8835,27,9,71,21,,,,,,,,,,,,
8836,20,2,71,21,,,,,,,,,,,,
8836,21,3,51,11,,,,,,,,,,,,
8836,23,4,71,31,,,,,,,,,,,,
8836,26,5,91,51,,,,,,,,,,,,
8836,27,7,11,21,,,,,,,,,,,,
8837,21,7,41,41,,,,,,,,,,,,
8837,26,2,41,1,,,,,,,,,,,,
8837,27,7,31,1,,,,,,,,,,,,
8838,21,8,71,51,,,,,,,,,,,,
8838,23,2,21,41,,,,,,,,,,,,
8838,23,2,71,11,,,,,,,,,,,,
8839,21,4,81,11,,,,,,,,,,,,
8839,24,5,91,21,,,,,,,,,,,,
8841,22,7,11,41,,,,,,,,,,,,
8842,27,2,91,11,,,,,,,,,,,,
8843,23,4,31,21,,,,,,,,,,,,
8843,25,7,1,11,,,,,,,,,,,,
8843,27,4,51,11,,,,,,,,,,,,
8844,22,8,31,11,,,,,,,,,,,,
8844,25,9,21,21,,,,,,,,,,,,
8845,24,6,91,51,,,,,,,,,,,,
8846,20,3,61,1,,,,,,,,,,,,
8846,20,3,71,21,,,,,,,,,,,,
8846,20,7,41,21,,,,,,,,,,,,
8846,21,8,91,51,,,,,,,,,,,,
8846,22,4,71,1,,,,,,,,,,,,
8846,25,9,31,51,,,,,,,,,,,,
8846,26,7,1,21,,,,,,,,,,,,
8848,22,8,91,11,,,,,,,,,,,,
8849,20,3,41,1,,,,,,,,,,,,
8850,22,8,21,41,,,,,,,,,,,,
8850,27,8,31,11,,,,,,,,,,,,
8851,24,2,41,51,,,,,,,,,,,,
8852,23,7,21,51,,,,,,,,,,,,
8853,22,3,21,21,,,,,,,,,,,,
8853,22,4,61,11,,,,,,,,,,,,
8853,26,8,41,11,,,,,,,,,,,,
8853,27,9,41,41,,,,,,,,,,,,
8854,20,6,11,31,,,,,,,,,,,,
8854,26,4,81,21,,,,,,,,,,,,
8855,24,8,91,31,,,,,,,,,,,,
8855,26,2,11,1,,,,,,,,,,,,
8856,21,7,1,11,,,,,,,,,,,,
8856,22,3,81,1,,,,,,,,,,,,
8856,28,3,11,51,,,,,,,,,,,,
8857,25,3,41,51,,,,,,,,,,,,
8858,20,9,91,31,,,,,,,,,,,,
8858,22,7,71,11,,,,,,,,,,,,
8858,22,9,21,11,,,,,,,,,,,,
8858,23,3,51,21,,,,,,,,,,,,
8859,22,4,31,31,,,,,,,,,,,,
8859,23,2,51,31,,,,,,,,,,,,
8860,20,2,21,21,,,,,,,,,,,,
8860,23,8,61,41,,,,,,,,,,,,
8861,20,2,71,11,,,,,,,,,,,,
8861,20,9,31,1,,,,,,,,,,,,
8863,20,6,21,51,,,,,,,,,,,,
8863,23,5,91,51,,,,,,,,,,,,
8864,21,6,81,11,,,,,,,,,,,,
8864,26,9,81,31,,,,,,,,,,,,
8865,21,9,61,51,,,,,,,,,,,,
8865,24,3,31,51,,,,,,,,,,,,
8865,24,7,61,11,,,,,,,,,,,,
8865,25,4,11,1,,,,,,,,,,,,
8865,27,4,31,51,,,,,,,,,,,,
8866,24,3,1,41,,,,,,,,,,,,
8867,22,3,11,1,,,,,,,,,,,,
8867,23,6,61,31,,,,,,,,,,,,
8867,27,8,41,51,,,,,,,,,,,,
8868,24,2,41,11,,,,,,,,,,,,
8869,20,5,61,51,,,,,,,,,,,,
8869,24,4,71,21,,,,,,,,,,,,
8869,25,8,21,11,,,,,,,,,,,,
8870,22,9,51,1,,,,,,,,,,,,
8870,23,2,91,31,,,,,,,,,,,,
8870,23,5,91,11,,,,,,,,,,,,
8870,24,4,71,51,,,,,,,,,,,,
8870,27,4,61,51,,,,,,,,,,,,
8872,22,2,71,1,,,,,,,,,,,,
8873,22,6,41,21,,,,,,,,,,,,
8874,21,7,21,21,,,,,,,,,,,,
8875,20,7,91,1,,,,,,,,,,,,
8875,26,5,1,31,,,,,,,,,,,,
8876,20,2,81,51,,,,,,,,,,,,
8876,22,9,71,1,,,,,,,,,,,,
8877,22,8,21,11,,,,,,,,,,,,
8877,23,7,81,21,,,,,,,,,,,,
8878,22,7,91,21,,,,,,,,,,,,
8878,23,8,1,21,,,,,,,,,,,,
8878,25,9,71,51,,,,,,,,,,,,
8878,27,8,11,11,,,,,,,,,,,,
8879,23,8,21,11,,,,,,,,,,,,
8879,24,9,61,1,,,,,,,,,,,,
8879,26,3,81,31,,,,,,,,,,,,
8880,20,7,81,41,,,,,,,,,,,,
8880,21,5,61,1,,,,,,,,,,,,
8880,23,3,41,41,,,,,,,,,,,,
8880,23,4,21,1,,,,,,,,,,,,
8881,22,4,81,41,,,,,,,,,,,,
8881,25,4,11,41,,,,,,,,,,,,
8882,22,5,81,31,,,,,,,,,,,,
8882,26,3,1,21,,,,,,,,,,,,
8885,20,3,91,51,,,,,,,,,,,,
8885,23,7,41,1,,,,,,,,,,,,
8886,21,4,41,51,,,,,,,,,,,,
8886,21,7,91,51,,,,,,,,,,,,
8887,21,9,31,31,,,,,,,,,,,,
8889,26,4,21,51,,,,,,,,,,,,
8890,21,4,41,41,,,,,,,,,,,,
8890,25,7,1,21,,,,,,,,,,,,
8890,26,2,31,21,,,,,,,,,,,,
8890,26,8,31,51,,,,,,,,,,,,
8891,21,3,21,41,,,,,,,,,,,,
8892,25,3,21,1,,,,,,,,,,,,
8892,25,7,31,1,,,,,,,,,,,,
8892,25,8,91,11,,,,,,,,,,,,
8893,22,5,31,31,,,,,,,,,,,,
8894,20,9,51,11,,,,,,,,,,,,
8894,24,2,51,21,,,,,,,,,,,,
8894,26,5,81,41,,,,,,,,,,,,
8894,27,3,71,41,,,,,,,,,,,,
8895,21,2,51,11,,,,,,,,,,,,
8895,24,6,61,11,,,,,,,,,,,,
8895,25,5,31,1,,,,,,,,,,,,
8895,26,3,11,1,,,,,,,,,,,,
8896,21,8,81,11,,,,,,,,,,,,
8896,25,7,11,11,,,,,,,,,,,,
8897,21,8,51,21,,,,,,,,,,,,
8897,27,3,21,21,,,,,,,,,,,,
8898,20,3,41,31,,,,,,,,,,,,
8898,20,5,41,21,,,,,,,,,,,,
8898,25,6,1,31,,,,,,,,,,,,
8898,27,5,71,41,,,,,,,,,,,,
8899,21,9,51,11,,,,,,,,,,,,
8900,25,4,1,1,,,,,,,,,,,,
8901,20,9,91,41,,,,,,,,,,,,
8901,21,4,61,51,,,,,,,,,,,,
8901,27,4,91,21,,,,,,,,,,,,
8901,28,2,31,31,,,,,,,,,,,,
8902,25,4,11,31,,,,,,,,,,,,
8903,24,9,51,51,,,,,,,,,,,,
8903,25,8,91,41,,,,,,,,,,,,
8904,20,5,81,1,,,,,,,,,,,,
8904,24,7,51,1,,,,,,,,,,,,
8904,26,4,81,11,,,,,,,,,,,,
8905,20,3,51,21,,,,,,,,,,,,
8905,23,4,1,21,,,,,,,,,,,,
8905,25,4,81,21,,,,,,,,,,,,
8906,27,2,91,41,,,,,,,,,,,,
8907,20,5,81,21,,,,,,,,,,,,
8907,27,8,61,31,,,,,,,,,,,,
8908,21,7,61,11,,,,,,,,,,,,
8908,24,8,51,41,,,,,,,,,,,,
8908,25,4,71,1,,,,,,,,,,,,
8908,25,5,71,41,,,,,,,,,,,,
8908,26,8,21,31,,,,,,,,,,,,
8909,24,9,21,1,,,,,,,,,,,,
8910,21,5,71,41,,,,,,,,,,,,
8910,24,5,51,11,,,,,,,,,,,,
8910,25,8,71,41,,,,,,,,,,,,
8911,20,4,1,21,,,,,,,,,,,,
8911,20,7,91,11,,,,,,,,,,,,
8911,21,5,51,41,,,,,,,,,,,,
8911,27,3,11,51,,,,,,,,,,,,
8912,20,3,21,51,,,,,,,,,,,,
8912,20,5,71,41,,,,,,,,,,,,
8912,23,7,1,21,,,,,,,,,,,,
8913,20,2,71,31,,,,,,,,,,,,
8913,22,7,21,1,,,,,,,,,,,,
8913,22,9,21,51,,,,,,,,,,,,
8913,23,5,91,1,,,,,,,,,,,,
8913,23,6,1,51,,,,,,,,,,,,
8913,26,9,21,1,,,,,,,,,,,,
8914,21,6,21,21,,,,,,,,,,,,
8914,23,5,61,31,,,,,,,,,,,,
8914,25,8,31,41,,,,,,,,,,,,
8916,26,2,41,21,,,,,,,,,,,,
8916,26,6,11,41,,,,,,,,,,,,
8917,20,9,71,31,,,,,,,,,,,,
8917,24,6,1,41,,,,,,,,,,,,
8917,26,8,61,41,,,,,,,,,,,,
8918,22,9,91,31,,,,,,,,,,,,
8918,26,8,51,51,,,,,,,,,,,,
8919,20,3,91,31,,,,,,,,,,,,
8919,21,6,1,41,,,,,,,,,,,,
8919,28,2,11,21,,,,,,,,,,,,
8920,21,9,41,1,,,,,,,,,,,,
8920,25,4,61,21,,,,,,,,,,,,
8921,20,7,21,51,,,,,,,,,,,,
8921,27,6,61,41,,,,,,,,,,,,
8922,22,6,31,1,,,,,,,,,,,,
8922,22,9,11,1,,,,,,,,,,,,
8923,20,2,41,31,,,,,,,,,,,,
8923,20,4,51,51,,,,,,,,,,,,
8923,23,7,91,41,,,,,,,,,,,,
8923,23,8,61,31,,,,,,,,,,,,
8924,23,3,11,1,,,,,,,,,,,,
8925,21,4,51,51,,,,,,,,,,,,
8926,24,3,41,31,,,,,,,,,,,,
8926,25,7,31,41,,,,,,,,,,,,
8926,26,4,51,41,,,,,,,,,,,,
8927,20,6,1,31,,,,,,,,,,,,
8927,20,8,81,31,,,,,,,,,,,,
8927,24,4,61,41,,,,,,,,,,,,
8927,24,7,31,11,,,,,,,,,,,,
8927,25,5,31,21,,,,,,,,,,,,
8927,27,9,51,51,,,,,,,,,,,,
8928,20,5,21,11,,,,,,,,,,,,
8928,22,7,91,11,,,,,,,,,,,,
8928,24,3,71,51,,,,,,,,,,,,
8928,24,6,31,31,,,,,,,,,,,,
8928,24,9,31,21,,,,,,,,,,,,
8928,26,9,81,1,,,,,,,,,,,,
8928,27,2,81,41,,,,,,,,,,,,
8929,25,2,31,1,,,,,,,,,,,,
8929,25,6,11,51,,,,,,,,,,,,
8929,26,4,1,41,,,,,,,,,,,,
8930,21,2,71,21,,,,,,,,,,,,
8930,23,2,61,51,,,,,,,,,,,,
8932,20,3,31,21,,,,,,,,,,,,
8932,26,4,81,41,,,,,,,,,,,,
8932,27,7,91,11,,,,,,,,,,,,
8934,22,7,91,41,,,,,,,,,,,,
8934,24,4,41,51,,,,,,,,,,,,
8934,25,8,11,11,,,,,,,,,,,,
8934,27,4,31,21,,,,,,,,,,,,
8934,27,8,71,11,,,,,,,,,,,,
8935,21,6,41,41,,,,,,,,,,,,
8935,22,3,71,41,,,,,,,,,,,,
8935,23,5,31,21,,,,,,,,,,,,
8935,24,8,11,21,,,,,,,,,,,,
8936,20,4,61,51,,,,,,,,,,,,
8936,21,4,1,11,,,,,,,,,,,,
8937,21,8,41,11,,,,,,,,,,,,
8937,22,5,51,41,,,,,,,,,,,,
8937,25,9,91,41,,,,,,,,,,,,
8937,27,9,21,1,,,,,,,,,,,,
8938,23,8,81,11,,,,,,,,,,,,
8938,23,9,91,41,,,,,,,,,,,,
8939,25,7,1,51,,,,,,,,,,,,
8939,25,9,61,1,,,,,,,,,,,,
8940,22,8,1,31,,,,,,,,,,,,
8940,23,9,91,1,,,,,,,,,,,,
8940,25,5,81,1,,,,,,,,,,,,
8941,22,9,51,51,,,,,,,,,,,,
8941,26,9,61,31,,,,,,,,,,,,
8942,23,9,11,51,,,,,,,,,,,,
8942,27,3,11,21,,,,,,,,,,,,
8943,25,8,91,51,,,,,,,,,,,,
8943,27,9,91,1,,,,,,,,,,,,
8944,22,7,31,41,,,,,,,,,,,,
8945,22,6,41,1,,,,,,,,,,,,
8945,26,4,91,41,,,,,,,,,,,,
8946,25,3,11,1,,,,,,,,,,,,
8946,25,9,51,21,,,,,,,,,,,,
8946,27,2,51,11,,,,,,,,,,,,
8947,22,2,11,1,,,,,,,,,,,,
8947,22,3,31,1,,,,,,,,,,,,
8947,25,2,91,41,,,,,,,,,,,,
8947,25,7,91,41,,,,,,,,,,,,
8948,21,4,41,31,,,,,,,,,,,,
8948,24,2,21,41,,,,,,,,,,,,
8949,20,9,21,11,,,,,,,,,,,,
8949,21,7,31,21,,,,,,,,,,,,
8950,20,3,91,21,,,,,,,,,,,,
8950,22,2,21,31,,,,,,,,,,,,
8950,24,6,21,31,,,,,,,,,,,,
8950,26,3,91,51,,,,,,,,,,,,
8951,22,5,1,1,,,,,,,,,,,,
8951,24,5,51,31,,,,,,,,,,,,
8952,21,4,1,41,,,,,,,,,,,,
8952,23,6,91,21,,,,,,,,,,,,
8952,24,8,1,11,,,,,,,,,,,,
8953,22,9,61,51,,,,,,,,,,,,
8953,24,9,81,11,,,,,,,,,,,,
8953,25,9,21,11,,,,,,,,,,,,
8953,26,8,81,11,,,,,,,,,,,,
8954,21,7,91,11,,,,,,,,,,,,
8954,24,8,41,1,,,,,,,,,,,,
8954,25,2,61,1,,,,,,,,,,,,
8955,22,6,71,11,,,,,,,,,,,,
8956,25,2,1,1,,,,,,,,,,,,
8956,25,6,81,1,,,,,,,,,,,,
8956,26,2,51,51,,,,,,,,,,,,
8956,27,8,51,11,,,,,,,,,,,,
8957,26,7,51,21,,,,,,,,,,,,
8957,28,2,11,11,,,,,,,,,,,,
8958,25,6,1,51,,,,,,,,,,,,
8958,27,5,31,41,,,,,,,,,,,,
8959,21,3,31,51,,,,,,,,,,,,
8959,21,4,61,11,,,,,,,,,,,,
8959,23,7,21,21,,,,,,,,,,,,
8959,27,7,81,21,,,,,,,,,,,,
8960,22,7,31,51,,,,,,,,,,,,
8961,20,7,71,41,,,,,,,,,,,,
8961,25,5,51,21,,,,,,,,,,,,
8961,25,6,61,21,,,,,,,,,,,,
8961,28,2,71,11,,,,,,,,,,,,
8962,24,2,61,41,,,,,,,,,,,,
8962,25,6,61,31,,,,,,,,,,,,
8962,26,8,31,1,,,,,,,,,,,,
8962,27,4,11,41,,,,,,,,,,,,
8964,23,7,31,31,,,,,,,,,,,,
8965,27,4,1,21,,,,,,,,,,,,
8966,22,8,41,51,,,,,,,,,,,,
8966,27,4,91,51,,,,,,,,,,,,
8967,27,2,11,41,,,,,,,,,,,,
8967,27,2,91,1,,,,,,,,,,,,
8968,22,7,11,11,,,,,,,,,,,,
8968,26,3,1,51,,,,,,,,,,,,
8969,20,9,1,11,,,,,,,,,,,,
8969,21,7,91,31,,,,,,,,,,,,
8969,23,3,81,21,,,,,,,,,,,,
8970,23,4,71,1,,,,,,,,,,,,
8970,25,2,71,11,,,,,,,,,,,,
8970,26,7,61,31,,,,,,,,,,,,
8970,27,5,21,1,,,,,,,,,,,,
8972,26,7,11,21,,,,,,,,,,,,
8972,27,7,51,11,,,,,,,,,,,,
8974,20,4,61,1,,,,,,,,,,,,
8974,20,6,81,31,,,,,,,,,,,,
8974,22,3,11,31,,,,,,,,,,,,
8974,25,7,41,51,,,,,,,,,,,,
8975,23,8,51,11,,,,,,,,,,,,
8978,22,6,31,51,,,,,,,,,,,,
8978,27,3,81,11,,,,,,,,,,,,
8979,20,7,11,11,,,,,,,,,,,,
8979,24,4,81,11,,,,,,,,,,,,
8979,27,8,31,1,,,,,,,,,,,,
8980,20,4,71,31,,,,,,,,,,,,
8980,23,6,61,41,,,,,,,,,,,,
8980,26,7,21,21,,,,,,,,,,,,
8980,27,4,71,11,,,,,,,,,,,,
8981,21,2,61,11,,,,,,,,,,,,
8981,22,7,1,41,,,,,,,,,,,,
8981,24,8,51,21,,,,,,,,,,,,
8981,25,4,91,11,,,,,,,,,,,,
8981,26,4,51,1,,,,,,,,,,,,
8981,26,9,91,31,,,,,,,,,,,,
8982,20,4,81,21,,,,,,,,,,,,
8982,23,5,1,41,,,,,,,,,,,,
8982,26,2,61,31,,,,,,,,,,,,
8982,27,8,71,51,,,,,,,,,,,,
8983,23,9,1,31,,,,,,,,,,,,
8983,24,5,21,31,,,,,,,,,,,,
8983,24,6,41,41,,,,,,,,,,,,
8983,26,4,11,51,,,,,,,,,,,,
8984,21,2,1,31,,,,,,,,,,,,
8984,21,6,31,11,,,,,,,,,,,,
8984,22,2,21,51,,,,,,,,,,,,
8984,24,2,61,11,,,,,,,,,,,,
8984,24,8,81,31,,,,,,,,,,,,
8985,21,8,1,11,,,,,,,,,,,,
8985,25,9,61,21,,,,,,,,,,,,
8985,27,3,51,11,,,,,,,,,,,,
8986,21,5,11,51,,,,,,,,,,,,
8986,22,7,31,1,,,,,,,,,,,,
8987,21,6,61,21,,,,,,,,,,,,
8987,24,7,51,21,,,,,,,,,,,,
8987,25,5,41,1,,,,,,,,,,,,
8987,25,9,21,31,,,,,,,,,,,,
8987,26,6,11,21,,,,,,,,,,,,
8987,26,7,1,41,,,,,,,,,,,,
8988,24,4,91,31,,,,,,,,,,,,
8988,26,7,81,41,,,,,,,,,,,,
8988,26,8,61,21,,,,,,,,,,,,
8989,26,3,51,21,,,,,,,,,,,,
8991,25,2,11,21,,,,,,,,,,,,
8991,26,5,61,21,,,,,,,,,,,,
8993,20,4,91,41,,,,,,,,,,,,
8993,22,2,81,31,,,,,,,,,,,,
8993,24,8,71,41,,,,,,,,,,,,
8993,25,8,61,11,,,,,,,,,,,,
8994,22,3,91,41,,,,,,,,,,,,
8994,26,5,1,51,,,,,,,,,,,,
8995,20,9,1,51,,,,,,,,,,,,
8995,22,2,71,11,,,,,,,,,,,,
8995,25,8,51,41,,,,,,,,,,,,
8995,25,8,71,31,,,,,,,,,,,,
8995,25,9,21,41,,,,,,,,,,,,
8995,25,9,41,51,,,,,,,,,,,,
8995,26,3,11,21,,,,,,,,,,,,
8997,22,2,81,51,,,,,,,,,,,,
8997,26,3,91,31,,,,,,,,,,,,
8998,20,4,91,51,,,,,,,,,,,,
8998,20,5,31,11,,,,,,,,,,,,
8998,21,6,71,31,,,,,,,,,,,,
8999,20,3,51,51,,,,,,,,,,,,
8999,21,5,91,11,,,,,,,,,,,,
8999,27,2,1,31,,,,,,,,,,,,
8999,27,6,21,21,,,,,,,,,,,,
9000,21,8,41,51,,,,,,,,,,,,
9000,22,9,31,41,,,,,,,,,,,,
9000,23,7,51,51,,,,,,,,,,,,
9000,25,3,61,11,,,,,,,,,,,,
9002,25,3,51,1,,,,,,,,,,,,
9002,27,7,81,31,,,,,,,,,,,,
9003,22,4,81,11,,,,,,,,,,,,
9003,27,7,51,21,,,,,,,,,,,,
9004,20,2,21,51,,,,,,,,,,,,
9004,20,4,71,21,,,,,,,,,,,,
9004,23,4,51,1,,,,,,,,,,,,
9004,24,6,11,11,,,,,,,,,,,,
9004,26,4,21,21,,,,,,,,,,,,
9005,22,4,71,11,,,,,,,,,,,,
9007,20,7,71,1,,,,,,,,,,,,
9007,23,4,61,11,,,,,,,,,,,,
9007,24,4,81,41,,,,,,,,,,,,
9007,26,2,21,21,,,,,,,,,,,,
9007,26,3,81,21,,,,,,,,,,,,
9008,23,9,1,51,,,,,,,,,,,,
9009,21,3,1,21,,,,,,,,,,,,
9010,23,6,81,11,,,,,,,,,,,,
9010,24,3,81,21,,,,,,,,,,,,
9010,25,9,11,1,,,,,,,,,,,,
9012,20,6,61,11,,,,,,,,,,,,
9012,25,9,91,51,,,,,,,,,,,,
9013,23,4,1,41,,,,,,,,,,,,
9013,25,3,31,41,,,,,,,,,,,,
9013,27,5,51,11,,,,,,,,,,,,
9014,25,4,91,51,,,,,,,,,,,,
9014,25,9,1,21,,,,,,,,,,,,
9015,20,9,51,31,,,,,,,,,,,,
9015,23,6,31,31,,,,,,,,,,,,
9015,24,9,21,41,,,,,,,,,,,,
9015,25,4,61,51,,,,,,,,,,,,
9015,27,7,41,11,,,,,,,,,,,,
9016,20,7,51,1,,,,,,,,,,,,
9017,21,6,61,1,,,,,,,,,,,,
9017,23,3,11,11,,,,,,,,,,,,
9018,21,6,81,41,,,,,,,,,,,,
9018,24,8,1,51,,,,,,,,,,,,
9019,22,4,11,1,,,,,,,,,,,,
9021,23,7,91,21,,,,,,,,,,,,
9021,24,8,31,41,,,,,,,,,,,,
9022,24,5,81,11,,,,,,,,,,,,
9022,26,8,91,1,,,,,,,,,,,,
9023,21,7,11,11,,,,,,,,,,,,
9023,26,7,91,21,,,,,,,,,,,,
9023,27,8,61,11,,,,,,,,,,,,
9024,20,5,91,41,,,,,,,,,,,,
9024,21,3,41,21,,,,,,,,,,,,
9024,23,8,71,1,,,,,,,,,,,,
9025,22,2,91,11,,,,,,,,,,,,
9025,24,4,51,21,,,,,,,,,,,,
9025,26,2,81,41,,,,,,,,,,,,
9025,26,7,91,31,,,,,,,,,,,,
9025,27,4,1,31,,,,,,,,,,,,
9026,22,5,71,1,,,,,,,,,,,,
9026,24,5,61,1,,,,,,,,,,,,
9026,25,4,81,1,,,,,,,,,,,,
9027,22,8,31,31,,,,,,,,,,,,
9029,20,2,11,21,,,,,,,,,,,,
9029,20,3,11,11,,,,,,,,,,,,
9029,24,9,41,51,,,,,,,,,,,,
9029,26,8,41,31,,,,,,,,,,,,
9029,27,9,51,1,,,,,,,,,,,,
9030,21,5,41,21,,,,,,,,,,,,
9030,24,6,51,31,,,,,,,,,,,,
9030,26,3,81,1,,,,,,,,,,,,
9031,22,8,11,1,,,,,,,,,,,,
9031,23,2,11,11,,,,,,,,,,,,
9031,24,3,41,51,,,,,,,,,,,,
9031,26,2,1,21,,,,,,,,,,,,
9032,22,5,21,41,,,,,,,,,,,,
9032,24,2,71,41,,,,,,,,,,,,
9032,24,5,1,41,,,,,,,,,,,,
9032,24,5,91,51,,,,,,,,,,,,
9033,21,7,1,21,,,,,,,,,,,,
9033,22,4,1,41,,,,,,,,,,,,
9033,28,3,1,1,,,,,,,,,,,,
9034,20,2,41,41,,,,,,,,,,,,
9034,25,7,1,41,,,,,,,,,,,,
9034,26,5,41,51,,,,,,,,,,,,
9034,26,5,71,1,,,,,,,,,,,,
9035,20,7,21,41,,,,,,,,,,,,
9035,20,8,51,41,,,,,,,,,,,,
9035,22,6,11,21,,,,,,,,,,,,
9036,20,6,51,51,,,,,,,,,,,,
9036,21,9,31,1,,,,,,,,,,,,
9036,21,9,31,51,,,,,,,,,,,,
9036,22,4,51,31,,,,,,,,,,,,
9036,22,7,21,31,,,,,,,,,,,,
9036,26,6,1,51,,,,,,,,,,,,
9036,26,6,91,21,,,,,,,,,,,,
9037,21,7,31,11,,,,,,,,,,,,
9037,21,9,1,41,,,,,,,,,,,,
9037,25,5,21,51,,,,,,,,,,,,
9038,22,3,21,31,,,,,,,,,,,,
9038,25,2,21,51,,,,,,,,,,,,
9038,26,6,51,21,,,,,,,,,,,,
9038,27,5,21,41,,,,,,,,,,,,
9038,27,9,11,11,,,,,,,,,,,,
9039,22,7,11,1,,,,,,,,,,,,
9039,24,8,51,1,,,,,,,,,,,,
9040,23,4,31,41,,,,,,,,,,,,
9040,23,5,61,21,,,,,,,,,,,,
9040,25,5,61,41,,,,,,,,,,,,
9040,26,2,11,31,,,,,,,,,,,,
9042,22,6,91,11,,,,,,,,,,,,
9042,24,7,21,51,,,,,,,,,,,,
9042,26,5,31,1,,,,,,,,,,,,
9042,26,9,51,1,,,,,,,,,,,,
9043,25,2,1,41,,,,,,,,,,,,
9043,25,9,61,31,,,,,,,,,,,,
9044,22,4,91,41,,,,,,,,,,,,
9044,27,9,51,31,,,,,,,,,,,,
9045,22,3,91,21,,,,,,,,,,,,
9046,20,5,1,51,,,,,,,,,,,,
9046,21,2,11,11,,,,,,,,,,,,
9046,22,3,41,41,,,,,,,,,,,,
9046,23,8,61,51,,,,,,,,,,,,
9046,25,5,81,51,,,,,,,,,,,,
9047,20,4,21,51,,,,,,,,,,,,
9047,22,9,51,21,,,,,,,,,,,,
9047,24,6,71,41,,,,,,,,,,,,
9048,20,2,61,41,,,,,,,,,,,,
9048,21,3,81,21,,,,,,,,,,,,
9048,22,9,61,1,,,,,,,,,,,,
9048,23,9,11,1,,,,,,,,,,,,
9048,24,3,51,21,,,,,,,,,,,,
9048,24,9,51,21,,,,,,,,,,,,
9048,26,6,91,1,,,,,,,,,,,,
9048,26,7,61,21,,,,,,,,,,,,
9048,26,8,51,21,,,,,,,,,,,,
9049,22,4,81,1,,,,,,,,,,,,
9050,22,4,91,11,,,,,,,,,,,,
9050,22,5,21,11,,,,,,,,,,,,
9050,24,4,41,21,,,,,,,,,,,,
9050,26,6,31,21,,,,,,,,,,,,
9050,27,7,61,1,,,,,,,,,,,,
9051,24,9,21,51,,,,,,,,,,,,
9052,21,4,91,21,,,,,,,,,,,,
9052,26,3,11,31,,,,,,,,,,,,
9052,27,4,71,51,,,,,,,,,,,,
9053,23,9,21,1,,,,,,,,,,,,
9053,27,8,41,11,,,,,,,,,,,,
9054,20,6,41,41,,,,,,,,,,,,
9054,23,6,21,1,,,,,,,,,,,,
9055,27,9,81,51,,,,,,,,,,,,
9056,21,2,41,1,,,,,,,,,,,,
9056,23,2,51,21,,,,,,,,,,,,
9056,26,5,1,21,,,,,,,,,,,,
9057,20,3,41,11,,,,,,,,,,,,
9058,22,6,71,41,,,,,,,,,,,,
9059,21,4,21,51,,,,,,,,,,,,
9059,23,5,31,11,,,,,,,,,,,,
9059,23,9,1,11,,,,,,,,,,,,
9060,20,4,81,51,,,,,,,,,,,,
9060,21,6,61,11,,,,,,,,,,,,
9060,21,6,81,51,,,,,,,,,,,,
9060,22,3,81,11,,,,,,,,,,,,
9060,22,6,81,1,,,,,,,,,,,,
9060,24,3,81,51,,,,,,,,,,,,
9060,27,9,21,41,,,,,,,,,,,,
9061,20,3,11,51,,,,,,,,,,,,
