length,population_size,tournaments,elitism_rate,mutation_rate,population_size_min,population_size_max,population_size_unit,tournaments_min,tournaments_max,tournaments_unit,elitism_rate_min,elitism_rate_max,elitism_rate_unit,mutation_rate_min,mutation_rate_max,mutation_rate_unit
8795,53,9,71,31,,,,,,,,,,,,
8795,55,8,41,31,,,,,,,,,,,,
8795,57,6,31,1,,,,,,,,,,,,
8795,57,9,71,51,,,,,,,,,,,,
8796,55,2,11,1,,,,,,,,,,,,
8796,56,7,51,1,,,,,,,,,,,,
8797,53,2,11,11,,,,,,,,,,,,
8797,54,9,71,21,,,,,,,,,,,,
8797,56,2,91,51,,,,,,,,,,,,
8798,53,3,61,21,,,,,,,,,,,,
8798,53,4,21,11,,,,,,,,,,,,
8798,53,9,11,21,,,,,,,,,,,,
8798,56,5,41,51,,,,,,,,,,,,
8799,56,2,81,51,,,,,,,,,,,,
8799,57,7,51,11,,,,,,,,,,,,
8800,54,2,41,51,,,,,,,,,,,,
8800,57,5,81,41,,,,,,,,,,,,
8801,50,2,91,51,,,,,,,,,,,,
8802,51,7,81,21,,,,,,,,,,,,
8802,53,7,51,31,,,,,,,,,,,,
8802,54,5,1,41,,,,,,,,,,,,
8803,52,3,91,21,,,,,,,,,,,,
8803,52,7,51,1,,,,,,,,,,,,
8803,54,2,91,1,,,,,,,,,,,,
8803,54,4,1,41,,,,,,,,,,,,
8803,54,6,81,1,,,,,,,,,,,,
8803,55,5,1,41,,,,,,,,,,,,
8803,55,6,91,11,,,,,,,,,,,,
8804,50,2,91,21,,,,,,,,,,,,
8804,56,3,91,31,,,,,,,,,,,,
8805,55,7,11,11,,,,,,,,,,,,
8807,52,3,51,21,,,,,,,,,,,,
8807,55,8,41,11,,,,,,,,,,,,
8807,56,5,21,51,,,,,,,,,,,,
8807,57,5,31,21,,,,,,,,,,,,
8808,58,2,1,21,,,,,,,,,,,,
8809,51,3,51,21,,,,,,,,,,,,
8809,51,7,71,21,,,,,,,,,,,,
8809,56,2,71,51,,,,,,,,,,,,
8810,50,7,51,51,,,,,,,,,,,,
8811,51,8,1,1,,,,,,,,,,,,
8811,55,4,61,21,,,,,,,,,,,,
8811,56,9,1,51,,,,,,,,,,,,
8811,57,3,1,31,,,,,,,,,,,,
8812,50,5,61,21,,,,,,,,,,,,
8813,54,3,1,21,,,,,,,,,,,,
8813,57,9,1,21,,,,,,,,,,,,
8814,50,9,61,11,,,,,,,,,,,,
8814,54,9,81,41,,,,,,,,,,,,
8814,55,6,81,41,,,,,,,,,,,,
8815,52,9,51,1,,,,,,,,,,,,
8815,56,7,31,41,,,,,,,,,,,,
8816,50,8,81,11,,,,,,,,,,,,
8816,57,4,41,21,,,,,,,,,,,,
8817,50,2,81,41,,,,,,,,,,,,
8817,50,3,61,1,,,,,,,,,,,,
8817,50,5,21,1,,,,,,,,,,,,
8817,53,9,81,31,,,,,,,,,,,,
8817,55,4,31,21,,,,,,,,,,,,
8817,55,7,51,41,,,,,,,,,,,,
8817,56,9,31,11,,,,,,,,,,,,
8817,57,4,61,1,,,,,,,,,,,,
8817,57,9,21,51,,,,,,,,,,,,
8818,53,3,11,11,,,,,,,,,,,,
8818,56,5,31,1,,,,,,,,,,,,
8821,54,3,91,41,,,,,,,,,,,,
8822,53,4,21,51,,,,,,,,,,,,
8822,55,9,61,21,,,,,,,,,,,,
8823,56,3,1,41,,,,,,,,,,,,
8824,53,3,51,31,,,,,,,,,,,,
8825,52,9,61,51,,,,,,,,,,,,
8826,54,2,41,11,,,,,,,,,,,,
8827,50,6,61,21,,,,,,,,,,,,
8827,51,2,11,51,,,,,,,,,,,,
8828,50,2,41,31,,,,,,,,,,,,
8830,54,3,21,1,,,,,,,,,,,,
8831,51,9,81,31,,,,,,,,,,,,
8832,50,5,61,41,,,,,,,,,,,,
8832,52,4,11,11,,,,,,,,,,,,
8832,54,8,71,31,,,,,,,,,,,,
8832,56,3,11,31,,,,,,,,,,,,
8833,50,6,21,41,,,,,,,,,,,,
8833,52,9,41,31,,,,,,,,,,,,
8833,54,9,51,41,,,,,,,,,,,,
8834,50,4,1,11,,,,,,,,,,,,
8834,54,2,61,21,,,,,,,,,,,,
8834,55,9,51,21,,,,,,,,,,,,
8835,50,3,71,31,,,,,,,,,,,,
8835,55,8,21,41,,,,,,,,,,,,
8836,57,8,81,1,,,,,,,,,,,,
8837,50,6,81,1,,,,,,,,,,,,
8837,51,8,11,51,,,,,,,,,,,,
8837,53,6,1,1,,,,,,,,,,,,
8838,52,5,51,1,,,,,,,,,,,,
8838,56,8,81,41,,,,,,,,,,,,
8839,54,2,21,11,,,,,,,,,,,,
8839,55,9,21,21,,,,,,,,,,,,
8840,50,8,21,11,,,,,,,,,,,,
8841,55,2,21,21,,,,,,,,,,,,
8841,56,8,11,31,,,,,,,,,,,,
8841,57,8,1,51,,,,,,,,,,,,
8841,57,9,41,21,,,,,,,,,,,,
8843,54,5,81,51,,,,,,,,,,,,
8844,51,8,1,51,,,,,,,,,,,,
8844,54,6,21,31,,,,,,,,,,,,
8844,55,9,71,1,,,,,,,,,,,,
8845,51,2,71,11,,,,,,,,,,,,
8845,53,6,61,1,,,,,,,,,,,,
8845,57,2,61,11,,,,,,,,,,,,
8845,57,9,31,21,,,,,,,,,,,,
8846,52,4,21,1,,,,,,,,,,,,
8846,52,9,71,1,,,,,,,,,,,,
8847,51,2,1,21,,,,,,,,,,,,
8847,52,8,21,21,,,,,,,,,,,,
8847,54,3,51,11,,,,,,,,,,,,
8848,54,6,51,11,,,,,,,,,,,,
8849,51,2,1,1,,,,,,,,,,,,
8850,54,2,81,21,,,,,,,,,,,,
8850,55,5,31,41,,,,,,,,,,,,
8851,55,8,31,11,,,,,,,,,,,,
8852,51,8,71,31,,,,,,,,,,,,
8852,53,2,21,51,,,,,,,,,,,,
8854,55,6,91,41,,,,,,,,,,,,
8854,57,3,81,51,,,,,,,,,,,,
8855,51,4,81,41,,,,,,,,,,,,
8855,52,6,41,51,,,,,,,,,,,,
8856,55,3,31,41,,,,,,,,,,,,
8857,53,3,11,21,,,,,,,,,,,,
8857,55,5,31,51,,,,,,,,,,,,
8857,56,4,91,1,,,,,,,,,,,,
8859,55,5,31,21,,,,,,,,,,,,
8860,53,6,71,11,,,,,,,,,,,,
8861,50,5,91,31,,,,,,,,,,,,
8861,53,3,1,41,,,,,,,,,,,,
8862,52,5,71,1,,,,,,,,,,,,
8862,56,4,71,31,,,,,,,,,,,,
8863,52,5,1,51,,,,,,,,,,,,
8864,53,3,81,31,,,,,,,,,,,,
8864,58,2,51,21,,,,,,,,,,,,
8865,50,2,41,1,,,,,,,,,,,,
8865,54,8,41,41,,,,,,,,,,,,
8865,57,4,11,11,,,,,,,,,,,,
8866,53,3,91,51,,,,,,,,,,,,
8867,52,5,61,31,,,,,,,,,,,,
8867,55,6,81,31,,,,,,,,,,,,
8867,57,7,91,11,,,,,,,,,,,,
8868,51,6,91,1,,,,,,,,,,,,
8868,52,7,41,11,,,,,,,,,,,,
8868,54,9,31,11,,,,,,,,,,,,
8869,55,3,61,11,,,,,,,,,,,,
8869,57,3,51,51,,,,,,,,,,,,
8870,50,6,31,51,,,,,,,,,,,,
8870,52,9,91,1,,,,,,,,,,,,
8870,54,3,61,41,,,,,,,,,,,,
8871,50,6,81,51,,,,,,,,,,,,
8871,50,7,11,1,,,,,,,,,,,,
8871,54,3,81,51,,,,,,,,,,,,
8871,56,3,41,41,,,,,,,,,,,,
8871,58,2,11,21,,,,,,,,,,,,
8872,50,8,41,21,,,,,,,,,,,,
8872,53,4,81,31,,,,,,,,,,,,
8872,56,9,41,31,,,,,,,,,,,,
8873,52,4,31,51,,,,,,,,,,,,
8873,53,3,61,41,,,,,,,,,,,,
8873,54,5,21,11,,,,,,,,,,,,
8873,54,5,61,31,,,,,,,,,,,,
8874,54,4,71,1,,,,,,,,,,,,
8874,55,4,61,31,,,,,,,,,,,,
8874,56,6,91,21,,,,,,,,,,,,
8874,56,8,51,51,,,,,,,,,,,,
8875,54,3,1,41,,,,,,,,,,,,
8876,53,3,1,31,,,,,,,,,,,,
8876,56,6,81,41,,,,,,,,,,,,
8877,51,4,11,1,,,,,,,,,,,,
8877,52,6,41,21,,,,,,,,,,,,
8877,56,7,41,31,,,,,,,,,,,,
8879,51,5,61,41,,,,,,,,,,,,
8879,53,2,81,31,,,,,,,,,,,,
8879,53,5,71,21,,,,,,,,,,,,
8879,54,5,51,1,,,,,,,,,,,,
8879,55,6,1,41,,,,,,,,,,,,
8880,50,2,51,11,,,,,,,,,,,,
8880,55,5,61,21,,,,,,,,,,,,
8880,57,8,21,21,,,,,,,,,,,,
8882,53,6,71,41,,,,,,,,,,,,
8884,54,5,31,31,,,,,,,,,,,,
8884,56,6,51,51,,,,,,,,,,,,
8884,57,8,31,31,,,,,,,,,,,,
8885,54,3,61,31,,,,,,,,,,,,
8886,51,7,41,1,,,,,,,,,,,,
8886,55,9,61,1,,,,,,,,,,,,
8886,56,6,31,41,,,,,,,,,,,,
8886,56,8,61,21,,,,,,,,,,,,
8887,50,9,71,41,,,,,,,,,,,,
8887,51,4,21,1,,,,,,,,,,,,
8888,53,3,21,21,,,,,,,,,,,,
8889,51,7,91,1,,,,,,,,,,,,
8889,53,7,41,1,,,,,,,,,,,,
8889,56,7,71,1,,,,,,,,,,,,
8889,57,4,71,51,,,,,,,,,,,,
8890,55,4,21,1,,,,,,,,,,,,
8891,52,3,81,21,,,,,,,,,,,,
8891,52,4,51,1,,,,,,,,,,,,
8891,52,6,71,31,,,,,,,,,,,,
8891,53,5,71,1,,,,,,,,,,,,
8891,55,4,71,51,,,,,,,,,,,,
8891,58,2,21,1,,,,,,,,,,,,
8892,50,5,81,11,,,,,,,,,,,,
8892,53,3,21,41,,,,,,,,,,,,
8892,55,8,61,21,,,,,,,,,,,,
8892,56,3,41,31,,,,,,,,,,,,
8892,56,9,91,41,,,,,,,,,,,,
8892,57,9,51,41,,,,,,,,,,,,
8893,50,5,41,11,,,,,,,,,,,,
8893,55,5,1,51,,,,,,,,,,,,
8893,56,7,91,51,,,,,,,,,,,,
8894,53,5,91,21,,,,,,,,,,,,
8894,54,8,21,41,,,,,,,,,,,,
8894,56,5,21,1,,,,,,,,,,,,
8895,51,5,31,11,,,,,,,,,,,,
8895,53,4,1,41,,,,,,,,,,,,
8895,56,2,1,11,,,,,,,,,,,,
8896,51,9,61,21,,,,,,,,,,,,
8896,53,6,21,21,,,,,,,,,,,,
8896,56,5,61,31,,,,,,,,,,,,
8897,51,8,31,51,,,,,,,,,,,,
8897,52,4,21,41,,,,,,,,,,,,
8899,56,3,31,1,,,,,,,,,,,,
8900,52,6,81,31,,,,,,,,,,,,
8900,57,3,31,21,,,,,,,,,,,,
8901,52,5,91,21,,,,,,,,,,,,
8901,56,6,11,51,,,,,,,,,,,,
8901,56,7,11,21,,,,,,,,,,,,
8902,52,8,11,1,,,,,,,,,,,,
8902,55,8,21,31,,,,,,,,,,,,
8902,55,8,81,51,,,,,,,,,,,,
8903,55,8,91,21,,,,,,,,,,,,
8903,57,2,11,41,,,,,,,,,,,,
8904,51,6,61,51,,,,,,,,,,,,
8904,52,8,1,51,,,,,,,,,,,,
8904,56,4,51,1,,,,,,,,,,,,
8905,51,7,71,51,,,,,,,,,,,,
8906,53,7,21,11,,,,,,,,,,,,
8906,57,2,71,51,,,,,,,,,,,,
8907,54,6,61,11,,,,,,,,,,,,
8907,55,6,1,1,,,,,,,,,,,,
8908,50,8,71,41,,,,,,,,,,,,
8908,54,5,11,31,,,,,,,,,,,,
8910,50,2,51,1,,,,,,,,,,,,
8910,50,9,31,21,,,,,,,,,,,,
8910,52,8,61,31,,,,,,,,,,,,
8911,57,3,41,31,,,,,,,,,,,,
8913,53,9,41,31,,,,,,,,,,,,
8914,51,3,31,11,,,,,,,,,,,,
8914,57,9,61,31,,,,,,,,,,,,
8915,52,3,31,21,,,,,,,,,,,,
8915,52,3,51,31,,,,,,,,,,,,
8916,51,9,51,51,,,,,,,,,,,,
8917,55,4,31,41,,,,,,,,,,,,
8918,50,8,51,41,,,,,,,,,,,,
8918,55,5,91,51,,,,,,,,,,,,
8918,57,3,21,31,,,,,,,,,,,,
8919,51,7,81,31,,,,,,,,,,,,
8919,54,6,21,1,,,,,,,,,,,,
8919,57,6,51,11,,,,,,,,,,,,
8920,50,5,61,31,,,,,,,,,,,,
8920,56,2,11,21,,,,,,,,,,,,
8921,50,5,61,11,,,,,,,,,,,,
8921,51,3,11,11,,,,,,,,,,,,
8921,52,3,61,21,,,,,,,,,,,,
8921,54,7,11,51,,,,,,,,,,,,
8922,55,3,11,31,,,,,,,,,,,,
8922,58,2,51,31,,,,,,,,,,,,
8923,55,5,11,11,,,,,,,,,,,,
8924,55,7,31,51,,,,,,,,,,,,
8924,57,7,1,21,,,,,,,,,,,,
8925,52,5,11,11,,,,,,,,,,,,
8925,53,5,1,21,,,,,,,,,,,,
8925,54,2,41,31,,,,,,,,,,,,
8925,54,4,61,11,,,,,,,,,,,,
8925,55,2,81,41,,,,,,,,,,,,
8925,57,9,11,51,,,,,,,,,,,,
8926,53,3,41,31,,,,,,,,,,,,
8929,50,5,11,31,,,,,,,,,,,,
8929,54,7,21,31,,,,,,,,,,,,
8929,57,8,31,11,,,,,,,,,,,,
8930,52,6,11,31,,,,,,,,,,,,
8930,54,9,51,51,,,,,,,,,,,,
8931,52,2,1,1,,,,,,,,,,,,
8931,56,4,1,1,,,,,,,,,,,,
8932,57,8,1,1,,,,,,,,,,,,
8933,56,3,31,11,,,,,,,,,,,,
8933,57,5,1,31,,,,,,,,,,,,
8933,57,5,61,31,,,,,,,,,,,,
8934,54,9,61,21,,,,,,,,,,,,
8935,51,8,71,1,,,,,,,,,,,,
8935,55,3,31,21,,,,,,,,,,,,
8935,56,6,51,31,,,,,,,,,,,,
8936,51,7,61,1,,,,,,,,,,,,
8937,50,7,61,11,,,,,,,,,,,,
8937,52,2,81,21,,,,,,,,,,,,
8937,53,4,11,1,,,,,,,,,,,,
8937,56,3,91,1,,,,,,,,,,,,
8938,56,4,81,31,,,,,,,,,,,,
8938,57,9,81,51,,,,,,,,,,,,
8939,50,2,11,21,,,,,,,,,,,,
8939,50,2,61,41,,,,,,,,,,,,
8940,52,6,1,11,,,,,,,,,,,,
8940,52,8,61,11,,,,,,,,,,,,
8940,54,7,61,21,,,,,,,,,,,,
8941,50,4,11,51,,,,,,,,,,,,
8941,54,7,1,31,,,,,,,,,,,,
8941,55,8,81,41,,,,,,,,,,,,
8942,50,8,21,1,,,,,,,,,,,,
8942,56,5,81,1,,,,,,,,,,,,
8943,57,9,61,11,,,,,,,,,,,,
8945,50,4,31,41,,,,,,,,,,,,
8945,56,8,21,51,,,,,,,,,,,,
8946,50,3,1,41,,,,,,,,,,,,
8946,55,8,21,51,,,,,,,,,,,,
8946,57,3,11,31,,,,,,,,,,,,
8947,51,3,1,21,,,,,,,,,,,,
8947,51,9,11,31,,,,,,,,,,,,
8947,52,3,71,21,,,,,,,,,,,,
8947,54,9,91,11,,,,,,,,,,,,
8947,55,4,91,51,,,,,,,,,,,,
8948,50,5,91,41,,,,,,,,,,,,
8948,51,7,1,31,,,,,,,,,,,,
8948,57,5,81,31,,,,,,,,,,,,
8949,52,7,81,41,,,,,,,,,,,,
8949,56,2,81,11,,,,,,,,,,,,
8949,57,6,31,21,,,,,,,,,,,,
8950,50,4,1,31,,,,,,,,,,,,
8950,50,5,51,41,,,,,,,,,,,,
8950,50,8,31,21,,,,,,,,,,,,
8950,51,5,41,21,,,,,,,,,,,,
8950,54,5,11,11,,,,,,,,,,,,
8951,50,2,71,51,,,,,,,,,,,,
8951,51,6,31,41,,,,,,,,,,,,
8951,54,6,61,51,,,,,,,,,,,,
8951,57,5,1,51,,,,,,,,,,,,
8952,53,5,51,1,,,,,,,,,,,,
8952,54,2,51,21,,,,,,,,,,,,
8952,56,6,81,31,,,,,,,,,,,,
8953,50,9,1,21,,,,,,,,,,,,
8953,54,4,31,41,,,,,,,,,,,,
8954,52,4,21,21,,,,,,,,,,,,
8955,51,4,1,1,,,,,,,,,,,,
8955,55,2,81,21,,,,,,,,,,,,
8956,53,5,91,1,,,,,,,,,,,,
8956,54,7,91,41,,,,,,,,,,,,
8958,50,6,21,1,,,,,,,,,,,,
8958,52,5,1,31,,,,,,,,,,,,
8958,54,4,11,41,,,,,,,,,,,,
8958,57,3,51,21,,,,,,,,,,,,
8959,50,8,61,11,,,,,,,,,,,,
8959,53,8,91,51,,,,,,,,,,,,
8960,56,3,1,21,,,,,,,,,,,,
8960,56,5,71,31,,,,,,,,,,,,
8961,50,3,41,1,,,,,,,,,,,,
8961,53,2,31,11,,,,,,,,,,,,
8962,51,5,41,41,,,,,,,,,,,,
8962,56,5,41,41,,,,,,,,,,,,
8962,57,8,21,51,,,,,,,,,,,,
8963,55,9,41,11,,,,,,,,,,,,
8964,50,3,61,11,,,,,,,,,,,,
8964,52,5,81,21,,,,,,,,,,,,
8964,56,9,61,51,,,,,,,,,,,,
8965,56,9,21,11,,,,,,,,,,,,
8966,55,6,61,41,,,,,,,,,,,,
8966,56,5,91,1,,,,,,,,,,,,
8967,52,3,31,1,,,,,,,,,,,,
8967,54,4,21,11,,,,,,,,,,,,
8967,54,9,41,1,,,,,,,,,,,,
8968,51,8,61,31,,,,,,,,,,,,
8968,53,4,51,1,,,,,,,,,,,,
8968,55,7,11,31,,,,,,,,,,,,
8968,56,3,81,11,,,,,,,,,,,,
8968,57,8,1,41,,,,,,,,,,,,
8969,54,9,21,51,,,,,,,,,,,,
8969,56,6,61,11,,,,,,,,,,,,
8970,51,6,21,1,,,,,,,,,,,,
8970,54,2,1,11,,,,,,,,,,,,
8971,56,3,61,51,,,,,,,,,,,,
8971,56,7,81,31,,,,,,,,,,,,
8971,57,2,71,1,,,,,,,,,,,,
8972,53,9,11,11,,,,,,,,,,,,
8972,54,6,31,1,,,,,,,,,,,,
8972,56,7,71,51,,,,,,,,,,,,
8972,56,9,21,31,,,,,,,,,,,,
8973,51,9,71,51,,,,,,,,,,,,
8973,54,8,1,41,,,,,,,,,,,,
8974,52,9,11,51,,,,,,,,,,,,
8974,55,7,91,11,,,,,,,,,,,,
8975,53,4,81,41,,,,,,,,,,,,
8976,57,9,21,1,,,,,,,,,,,,
8976,57,9,51,51,,,,,,,,,,,,
8977,51,2,1,31,,,,,,,,,,,,
8977,57,5,1,11,,,,,,,,,,,,
8979,51,2,41,51,,,,,,,,,,,,
8980,53,2,91,31,,,,,,,,,,,,
8981,52,7,51,31,,,,,,,,,,,,
8981,52,9,31,1,,,,,,,,,,,,
8981,56,9,71,21,,,,,,,,,,,,
8982,57,7,21,51,,,,,,,,,,,,
8983,51,9,41,31,,,,,,,,,,,,
8983,52,9,31,41,,,,,,,,,,,,
8983,56,4,41,11,,,,,,,,,,,,
8984,50,2,1,41,,,,,,,,,,,,
8984,53,3,1,21,,,,,,,,,,,,
8985,50,5,11,11,,,,,,,,,,,,
8985,50,7,21,21,,,,,,,,,,,,
8985,53,3,41,1,,,,,,,,,,,,
8985,56,6,11,31,,,,,,,,,,,,
8985,57,2,81,1,,,,,,,,,,,,
8986,56,4,21,21,,,,,,,,,,,,
8986,58,3,11,41,,,,,,,,,,,,
8987,50,4,81,21,,,,,,,,,,,,
8987,51,9,91,31,,,,,,,,,,,,
8988,56,2,91,41,,,,,,,,,,,,
8989,50,6,31,31,,,,,,,,,,,,
8989,54,2,1,1,,,,,,,,,,,,
8989,54,7,21,21,,,,,,,,,,,,
8991,52,3,21,41,,,,,,,,,,,,
8991,52,7,1,51,,,,,,,,,,,,
8991,53,2,41,1,,,,,,,,,,,,
8991,54,8,51,31,,,,,,,,,,,,
8991,58,2,21,51,,,,,,,,,,,,
8992,50,5,81,31,,,,,,,,,,,,
8992,52,9,21,11,,,,,,,,,,,,
8992,53,8,21,1,,,,,,,,,,,,
8992,56,3,11,1,,,,,,,,,,,,
8992,56,4,1,41,,,,,,,,,,,,
8993,54,7,61,51,,,,,,,,,,,,
8993,56,9,1,21,,,,,,,,,,,,
8994,50,6,11,41,,,,,,,,,,,,
8994,51,4,81,51,,,,,,,,,,,,
8994,53,9,91,31,,,,,,,,,,,,
8994,54,5,71,21,,,,,,,,,,,,
8995,50,7,31,31,,,,,,,,,,,,
8996,53,6,91,51,,,,,,,,,,,,
8996,54,5,21,1,,,,,,,,,,,,
8997,55,4,71,11,,,,,,,,,,,,
8998,50,8,1,51,,,,,,,,,,,,
8998,55,6,51,11,,,,,,,,,,,,
8999,54,6,21,51,,,,,,,,,,,,
8999,55,5,81,1,,,,,,,,,,,,
9000,55,4,71,21,,,,,,,,,,,,
9000,57,7,71,51,,,,,,,,,,,,
9001,54,7,71,51,,,,,,,,,,,,
9001,55,2,11,51,,,,,,,,,,,,
9002,50,8,41,1,,,,,,,,,,,,
9002,54,6,91,1,,,,,,,,,,,,
9002,55,2,31,1,,,,,,,,,,,,
9003,52,5,71,11,,,,,,,,,,,,
9003,55,6,31,21,,,,,,,,,,,,
9003,55,7,81,51,,,,,,,,,,,,
9003,56,6,61,21,,,,,,,,,,,,
9004,56,5,21,11,,,,,,,,,,,,
9005,55,3,11,1,,,,,,,,,,,,
9006,56,5,61,41,,,,,,,,,,,,
9007,52,8,11,51,,,,,,,,,,,,
9007,55,4,91,31,,,,,,,,,,,,
9008,50,2,61,21,,,,,,,,,,,,
9008,54,7,91,31,,,,,,,,,,,,
9009,53,2,31,1,,,,,,,,,,,,
9010,52,3,11,1,,,,,,,,,,,,
9010,54,3,91,31,,,,,,,,,,,,
9011,52,9,41,51,,,,,,,,,,,,
9011,55,4,71,1,,,,,,,,,,,,
9011,57,9,11,31,,,,,,,,,,,,
9012,51,9,51,21,,,,,,,,,,,,
9012,56,9,51,21,,,,,,,,,,,,
9012,58,3,1,21,,,,,,,,,,,,
9013,53,7,31,41,,,,,,,,,,,,
9013,53,9,1,41,,,,,,,,,,,,
9013,56,4,51,51,,,,,,,,,,,,
9014,51,4,51,21,,,,,,,,,,,,
9014,52,9,51,41,,,,,,,,,,,,
9014,53,4,91,31,,,,,,,,,,,,
9014,53,9,91,41,,,,,,,,,,,,
9015,50,8,91,11,,,,,,,,,,,,
9015,51,3,41,51,,,,,,,,,,,,
9015,51,6,1,51,,,,,,,,,,,,
9015,54,5,61,11,,,,,,,,,,,,
9015,56,2,31,11,,,,,,,,,,,,
9017,53,2,61,41,,,,,,,,,,,,
9017,53,7,71,41,,,,,,,,,,,,
9017,55,5,81,21,,,,,,,,,,,,
9018,53,9,41,1,,,,,,,,,,,,
9018,54,4,11,1,,,,,,,,,,,,
9018,55,2,91,41,,,,,,,,,,,,
9019,53,5,91,51,,,,,,,,,,,,
9019,53,9,21,51,,,,,,,,,,,,
9019,55,3,31,1,,,,,,,,,,,,
9020,50,7,61,1,,,,,,,,,,,,
9020,53,6,41,21,,,,,,,,,,,,
9020,56,4,1,31,,,,,,,,,,,,
9021,52,5,91,41,,,,,,,,,,,,
9021,52,6,41,1,,,,,,,,,,,,
9021,54,7,61,1,,,,,,,,,,,,
9021,56,4,51,11,,,,,,,,,,,,
9021,57,6,31,11,,,,,,,,,,,,
9021,57,6,71,51,,,,,,,,,,,,
9022,50,9,11,31,,,,,,,,,,,,
9022,52,7,91,51,,,,,,,,,,,,
9023,56,5,61,11,,,,,,,,,,,,
9023,56,8,61,41,,,,,,,,,,,,
9023,57,8,91,1,,,,,,,,,,,,
9024,51,5,11,11,,,,,,,,,,,,
9024,54,6,11,21,,,,,,,,,,,,
9024,55,8,51,1,,,,,,,,,,,,
9024,56,5,31,41,,,,,,,,,,,,
9025,50,7,91,41,,,,,,,,,,,,
9025,51,4,1,51,,,,,,,,,,,,
9026,56,7,31,31,,,,,,,,,,,,
9027,55,6,91,31,,,,,,,,,,,,
9028,52,4,71,51,,,,,,,,,,,,
9029,51,2,21,11,,,,,,,,,,,,
9029,55,8,31,51,,,,,,,,,,,,
9029,57,7,51,21,,,,,,,,,,,,
9030,57,2,51,41,,,,,,,,,,,,
9031,54,6,91,31,,,,,,,,,,,,
9031,55,3,21,51,,,,,,,,,,,,
9032,50,3,51,1,,,,,,,,,,,,
9032,52,7,61,31,,,,,,,,,,,,
9032,53,4,61,11,,,,,,,,,,,,
9032,57,4,1,11,,,,,,,,,,,,
9032,57,6,11,21,,,,,,,,,,,,
9032,57,6,21,11,,,,,,,,,,,,
9033,50,3,41,21,,,,,,,,,,,,
9033,55,4,21,11,,,,,,,,,,,,
9033,56,3,61,21,,,,,,,,,,,,
9034,50,5,11,41,,,,,,,,,,,,
9034,55,5,91,31,,,,,,,,,,,,
9034,57,5,51,11,,,,,,,,,,,,
9035,56,8,61,51,,,,,,,,,,,,
9036,51,8,31,41,,,,,,,,,,,,
9036,51,9,61,31,,,,,,,,,,,,
9036,52,2,61,1,,,,,,,,,,,,
9036,52,8,31,1,,,,,,,,,,,,
9036,55,7,31,21,,,,,,,,,,,,
9036,56,6,61,31,,,,,,,,,,,,
9037,54,8,51,41,,,,,,,,,,,,
9037,57,9,21,41,,,,,,,,,,,,
9038,53,9,61,51,,,,,,,,,,,,
9038,54,5,51,11,,,,,,,,,,,,
9039,56,8,91,11,,,,,,,,,,,,
9040,50,9,91,31,,,,,,,,,,,,
9040,56,4,11,11,,,,,,,,,,,,
9040,57,9,51,21,,,,,,,,,,,,
9041,54,3,91,11,,,,,,,,,,,,
9042,50,5,91,1,,,,,,,,,,,,
9042,51,2,31,21,,,,,,,,,,,,
9042,54,5,81,11,,,,,,,,,,,,
9042,57,3,61,21,,,,,,,,,,,,
9043,53,7,11,11,,,,,,,,,,,,
9043,55,7,1,11,,,,,,,,,,,,
9043,57,6,91,31,,,,,,,,,,,,
9044,50,7,31,1,,,,,,,,,,,,
9044,53,2,71,21,,,,,,,,,,,,
9044,54,7,41,41,,,,,,,,,,,,
9044,57,4,21,41,,,,,,,,,,,,
9045,50,9,71,1,,,,,,,,,,,,
9045,55,7,71,31,,,,,,,,,,,,
9045,57,6,91,21,,,,,,,,,,,,
9046,52,2,91,41,,,,,,,,,,,,
9047,52,2,71,51,,,,,,,,,,,,
9047,56,7,21,11,,,,,,,,,,,,
9047,58,2,11,11,,,,,,,,,,,,
9049,50,4,71,51,,,,,,,,,,,,
9050,52,2,41,21,,,,,,,,,,,,
9050,53,9,81,41,,,,,,,,,,,,
9050,54,3,91,21,,,,,,,,,,,,
9050,55,3,41,41,,,,,,,,,,,,
9051,50,8,11,21,,,,,,,,,,,,
9051,52,8,31,11,,,,,,,,,,,,
9051,56,4,11,1,,,,,,,,,,,,
9051,57,3,41,21,,,,,,,,,,,,
9051,57,8,91,11,,,,,,,,,,,,
9052,52,2,61,21,,,,,,,,,,,,
9052,52,3,31,11,,,,,,,,,,,,
9053,51,8,91,21,,,,,,,,,,,,
9053,52,2,11,11,,,,,,,,,,,,
9053,53,7,61,1,,,,,,,,,,,,
9053,54,3,41,51,,,,,,,,,,,,
9053,54,6,41,1,,,,,,,,,,,,
9053,56,4,11,51,,,,,,,,,,,,
9053,58,2,61,51,,,,,,,,,,,,
9054,50,6,61,41,,,,,,,,,,,,
9054,54,9,1,21,,,,,,,,,,,,
9054,58,2,31,51,,,,,,,,,,,,
9055,53,6,11,21,,,,,,,,,,,,
9055,55,8,51,51,,,,,,,,,,,,
9056,50,7,91,21,,,,,,,,,,,,
9057,50,8,31,11,,,,,,,,,,,,
9057,53,8,71,11,,,,,,,,,,,,
9058,54,3,61,1,,,,,,,,,,,,
9058,55,5,61,51,,,,,,,,,,,,
9060,52,3,61,51,,,,,,,,,,,,
9060,55,8,41,41,,,,,,,,,,,,
9061,52,7,21,1,,,,,,,,,,,,
9061,55,9,31,51,,,,,,,,,,,,
